Difference,Predicted,Test Data
-87,1187,1099
-613,1408,795
2543,2656,5200
6,1193,1200
1674,2225,3899
862,1137,1999
-857,2157,1300
998,1601,2600
-29,1229,1200
1797,1302,3099
-955,1955,999
-1517,2420,903
21,1378,1399
-1040,1809,769
-642,1942,1300
-1036,2236,1200
-885,1475,589
-384,1354,970
-1167,2167,999
13130,1969,15099
-968,1613,645
10189,2210,12399
684,1415,2100
3231,2768,5999
-56,901,845
1899,3500,5400
714,1485,2199
-145,899,754
-840,2340,1500
-481,1223,742
288,1211,1500
4613,1786,6399
1292,2107,3399
-695,1511,815
714,2085,2799
-405,1267,861
-800,1321,521
94,1305,1399
-394,2494,2100
-457,1189,731
-737,1837,1099
-681,1881,1200
2756,1343,4099
1902,2497,4400
-183,1783,1599
-687,1268,580
-802,2602,1800
-253,992,738
223,1076,1300
-1152,1770,617
-206,992,786
2343,2956,5299
1772,2327,4099
3,1296,1300
156,2143,2300
14228,1471,15700
-89,876,786
-764,2264,1500
-1271,1767,496
-185,1285,1099
-394,1137,743
2795,2104,4900
42,1157,1200
6683,2816,9499
9884,1815,11700
-1446,2148,701
-625,1019,394
-179,905,725
-368,1103,734
603,2496,3099
-375,1088,713
-15,1215,1200
78,1421,1500
236,1963,2199
-786,2186,1399
987,1412,2400
172,1127,1300
-143,2143,1999
1180,2019,3200
-1173,1889,716
-39,1439,1399
-1534,2024,489
-1006,2406,1399
-1085,1846,761
-215,1215,999
-213,1088,874
-814,1608,794
2321,1078,3399
-1092,1925,833
-1584,2278,694
-649,1592,943
-660,1536,876
1013,986,1999
-853,1461,608
6788,1711,8500
-444,1323,878
-541,1430,889
-3573,4325,752
2287,3212,5499
-984,1828,844
3680,2619,6299
170,1229,1399
1913,1786,3699
5723,2176,7899
-237,1064,826
4505,2094,6600
261,1238,1500
2882,917,3800
-515,1172,656
-1279,2679,1399
1923,1276,3200
259,1240,1500
0,951,951
547,1452,1999
844,2155,2999
5021,1378,6399
-848,1629,781
-590,1376,786
-560,2260,1699
-820,1195,374
-364,1180,815
-323,1423,1099
-690,1507,817
-998,2598,1599
361,1838,2199
-744,1668,923
-249,2349,2100
-341,1541,1200
1792,2407,4200
-1094,1969,874
-557,2157,1599
-645,1404,759
-294,1196,902
-467,1667,1200
-278,1182,903
3379,2020,5400
366,1533,1900
-427,1427,999
-935,1935,999
891,2308,3200
-1636,2448,812
1166,1233,2400
611,1088,1699
-421,1059,637
15148,3051,18200
664,1135,1800
942,1957,2900
-2,995,993
-2045,3145,1099
-1047,1497,450
-371,1109,738
395,1304,1699
-198,1298,1099
-388,1170,782
-955,1340,385
-61,1161,1099
951,1848,2799
-101,1093,991
-1248,1741,492
-1050,2550,1500
4507,2592,7099
404,1895,2300
455,2144,2600
-405,2205,1800
-569,3269,2699
-751,2151,1399
-503,1503,999
-662,1472,809
6119,1380,7500
-798,2698,1900
192,1307,1500
-619,1391,772
548,2951,3499
-644,1539,895
167,1232,1399
1525,3174,4699
0,1799,1800
-1131,3131,1999
1038,2261,3300
-683,1783,1099
-593,1793,1200
2077,1922,3999
1263,1836,3099
-93,3993,3899
-1420,4020,2600
-1059,2359,1300
-647,1511,863
1333,1666,2999
179,1820,1999
-380,1480,1099
846,2153,2999
322,2477,2799
-65,1865,1800
-183,1383,1200
-182,1382,1200
5045,3454,8500
-681,2281,1599
-543,2743,2199
-854,1823,969
-909,2109,1200
-1488,2588,1099
15711,2188,17900
1344,3155,4500
592,1007,1599
631,2468,3099
-1320,2420,1099
92,2107,2199
-1309,3309,1999
-474,1974,1500
-127,1427,1300
-2158,3458,1300
-530,1930,1399
431,1268,1699
-837,1821,983
1194,2205,3399
-3174,6274,3099
29,1070,1099
-351,1751,1399
-92,2492,2400
-1055,1310,254
-89,1289,1200
-594,1894,1300
333,1266,1599
-91,2291,2199
-571,1090,518
-315,1415,1099
-699,1378,679
191,1208,1399
128,1471,1599
2773,1826,4600
-327,1184,857
-469,1569,1099
3529,3270,6799
-764,1533,769
-636,2936,2300
-463,1388,924
-1234,2043,808
-900,2200,1300
274,825,1099
423,1676,2100
10655,1544,12199
-1366,1773,406
192,1507,1699
3320,1979,5299
-306,1080,774
-300,1500,1200
-231,1231,999
6630,1769,8400
-498,1417,918
-697,1797,1099
-982,1813,831
-316,1019,703
201,1598,1800
8404,2595,10999
-1108,2608,1500
-538,1044,506
-1186,2118,931
-545,1372,826
-73,1054,981
-1362,2243,881
-692,2092,1399
7379,2320,9700
4795,2804,7600
192,1007,1200
-1144,1973,829
5350,2649,8000
215,1584,1800
230,2669,2900
-102,1064,962
1040,1959,2999
-706,1153,447
-553,1853,1300
654,1945,2600
-2645,4345,1699
-386,927,540
1153,2246,3399
-418,2818,2400
-774,1260,485
-349,1232,882
-86,988,902
-33,2333,2300
1107,2092,3200
-736,2436,1699
5357,2242,7600
466,2433,2900
-488,924,435
-16,924,908
-423,1523,1099
-610,1386,776
7366,1933,9300
6507,2692,9200
3109,1990,5100
388,911,1300
1752,1247,2999
263,1536,1800
-1403,3403,1999
1743,2256,3999
-396,1087,691
-859,1500,640
-158,2558,2400
-224,1324,1099
3181,1818,5000
1176,1223,2400
425,2474,2900
-463,1763,1300
4423,1276,5699
871,1628,2499
271,2028,2300
-640,1415,775
215,1384,1599
603,1196,1800
-1299,2499,1200
-603,2503,1900
2636,2363,5000
-555,3255,2699
7918,2181,10099
-15,903,888
-507,1033,526
-757,1294,537
5461,1238,6699
-1358,2055,697
-569,1969,1399
-847,2647,1800
-331,1631,1300
-373,1573,1200
-588,1888,1300
-544,1107,563
-3,1103,1099
2781,2118,4900
-1348,2025,677
6999,1700,8700
-555,1655,1099
-335,1013,677
6960,1539,8500
-992,2092,1099
13,1486,1500
-239,1048,808
-774,1345,571
1355,2744,4099
5,2794,2799
8341,1358,9700
-695,1895,1200
101,1598,1699
-851,1328,477
-666,1335,669
2180,1919,4099
1842,1157,2999
150,1249,1399
-37,1137,1099
-308,1908,1599
-146,2146,1999
-640,1407,766
-427,1306,878
-531,1393,861
390,1009,1399
1476,1823,3300
554,1145,1699
-199,1399,1200
-355,1263,908
2499,2100,4600
227,1472,1699
-104,1404,1300
592,807,1399
-380,1580,1200
9599,1900,11499
-1494,3294,1800
-989,1831,841
-282,3182,2900
-858,1302,444
614,885,1500
901,1098,1999
3957,1542,5499
-925,2225,1300
-388,1139,750
-1857,2853,995
-605,1705,1099
302,2197,2499
1516,1683,3200
7445,2354,9800
1103,2796,3899
-514,1083,569
1983,1416,3399
-449,1649,1200
-165,1365,1200
778,1321,2100
-1247,2947,1699
430,1569,1999
-215,1215,999
-1063,1984,921
-693,1441,748
-1906,2881,975
-439,1303,863
-760,1960,1200
8077,2522,10599
-190,1390,1200
-1815,3015,1200
-13,1213,1200
-322,1622,1300
-640,1640,999
-171,1771,1599
-1401,3301,1900
456,2743,3200
-576,1355,779
-366,1466,1099
-314,1514,1200
7,1492,1500
-489,1789,1300
-1127,1830,703
1028,1171,2199
14292,1607,15900
-279,1194,914
550,1249,1800
-156,1065,909
5717,1082,6799
-470,1372,902
225,1174,1399
-398,1598,1200
-1169,2048,878
-1414,1592,177
2572,1527,4099
-513,1233,720
867,1332,2199
2213,1486,3699
-191,1591,1399
-553,1242,689
1185,2614,3800
135,864,999
450,1849,2300
-452,1305,853
-2602,3592,990
-198,2898,2699
-436,1365,928
-210,1201,991
3400,2199,5600
-1845,3045,1200
1823,2676,4500
-1738,2738,999
-51,1451,1399
3261,1838,5100
-415,1143,728
822,2177,2999
-868,1418,549
-1151,2091,940
-336,1436,1099
55,1344,1399
-306,1112,805
-414,1414,999
-1113,1997,883
-315,1315,999
-786,1322,536
13113,2186,15300
-916,1827,910
-308,1408,1099
923,1376,2300
-280,1154,873
-392,1492,1099
-416,1200,783
1,912,913
1700,1699,3399
-147,1447,1300
758,1241,1999
-711,2911,2199
-208,1065,857
87,1812,1900
-526,1340,813
-325,1285,960
-736,1936,1200
6150,1149,7300
-657,1957,1300
-87,807,720
-125,2425,2300
-516,1716,1200
-411,1511,1099
-1132,2332,1200
-430,1178,748
-702,1802,1099
-636,2436,1800
744,855,1599
-514,1514,999
12614,1685,14300
-239,1339,1099
-555,1273,717
184,1515,1699
-192,1182,990
-608,1708,1099
-1441,3441,1999
3300,1099,4400
3764,1535,5299
265,2134,2400
-540,1295,755
-413,1360,947
1141,1658,2799
-357,1227,870
549,1350,1900
-516,2716,2199
-1850,2950,1099
-1543,2449,906
1222,2177,3399
413,2286,2699
-682,1601,918
6723,1176,7899
20179,1920,22099
-859,1487,627
3244,2355,5600
-7,1707,1699
-645,1283,637
-464,1564,1099
165,934,1099
2496,2103,4600
-166,1266,1099
-1169,2369,1200
-1194,2160,965
2392,907,3300
5481,1918,7400
-716,1316,600
-310,1172,861
-613,1401,788
-495,944,449
-588,1588,999
1207,2292,3499
517,2082,2600
-459,1355,895
-403,2103,1699
22,906,928
-947,1090,142
12,1087,1099
101,998,1099
-1366,2175,808
60,1139,1200
-2779,3483,703
-413,1220,807
4063,1736,5799
-1125,2125,999
-541,1242,701
-392,1312,920
-1436,3136,1699
98,1201,1300
1366,1533,2900
-579,1679,1099
-1036,2236,1200
1064,3335,4400
-2366,3300,934
188,1411,1599
17776,1423,19200
-475,943,468
-203,1203,999
-383,1583,1200
-70,801,730
69,819,889
-933,2033,1099
-534,2034,1500
-322,1522,1200
20178,2621,22799
-183,1983,1800
1530,1269,2799
-220,1420,1200
-1705,2578,872
240,1859,2100
-779,1730,951
-207,1147,940
-670,1870,1200
498,1201,1699
111,1388,1500
-178,2678,2499
131,1468,1599
441,1958,2400
-321,1321,999
-587,1987,1399
-281,1381,1099
-748,1372,624
6670,3129,9800
6,1593,1599
-250,1129,878
833,1266,2100
-964,2164,1200
-328,933,605
-138,983,845
-632,1357,725
-368,1214,845
-285,1075,790
1091,908,1999
-352,1204,851
-1086,2186,1099
-847,2247,1399
1243,1756,2999
-2126,2996,870
83,1716,1800
355,2244,2600
3466,1933,5400
-248,2548,2300
-588,1405,817
-640,1393,752
3086,2313,5400
-322,1200,878
-451,1851,1399
-1056,1710,654
879,2620,3499
12,869,882
-552,1040,488
-781,1312,531
-1162,2036,873
297,2002,2300
-1347,2210,862
-270,1094,824
1103,2596,3699
-908,1809,900
-1044,1777,732
10744,2055,12799
2915,1684,4600
-597,1897,1300
265,2134,2400
-305,1405,1099
1809,2090,3899
-104,1204,1099
50,1749,1800
466,1933,2400
-1968,2835,866
3543,1556,5100
-344,1544,1200
1700,1399,3099
3789,2610,6399
-415,1199,783
7792,2207,10000
-605,1373,768
1000,1499,2499
252,947,1200
-887,1887,999
291,2308,2600
-585,1171,585
-469,2269,1800
101,1098,1200
-125,2125,1999
-262,1143,881
-252,1224,972
611,2488,3099
16,1083,1099
-1118,2318,1200
-623,1199,576
-1582,2332,749
3224,2575,5799
1952,2347,4300
1612,1487,3099
-573,1510,936
-538,1638,1099
-39,1039,999
521,978,1500
93,1106,1200
-214,1914,1699
-304,2004,1699
-145,1145,999
7220,3079,10300
374,1525,1900
-801,2601,1800
-702,2002,1300
-928,1928,999
-1511,2495,983
-846,3346,2499
-455,1855,1399
-968,2368,1399
4206,2593,6799
-1389,3289,1900
-546,2446,1900
-1022,2222,1200
-100,1400,1300
-1238,3238,1999
-1308,2155,847
1698,2001,3699
-1684,3584,1900
-513,2313,1800
-1212,2812,1599
-161,2261,2100
-1821,2921,1099
-1020,2520,1500
-312,1612,1300
-341,1741,1399
246,1453,1699
-662,2662,1999
531,2568,3099
-1306,2081,775
971,1928,2900
-626,1626,999
-614,2214,1599
-1241,3041,1800
-26,1126,1099
-1877,3177,1300
-2148,3748,1599
-1377,2369,991
-647,2847,2199
1055,2144,3200
2182,4117,6299
-389,1489,1099
-881,2381,1500
-354,1354,999
5811,1588,7400
-389,2489,2100
-576,1776,1200
-337,1211,873
164,1135,1300
-407,3107,2699
1082,2717,3800
2152,2447,4600
-797,1897,1099
1372,2427,3800
-876,2176,1300
-331,1159,827
4726,1973,6699
-852,2452,1599
3607,2092,5699
1278,4021,5299
-1165,2042,877
3831,3468,7300
-1867,2732,864
3236,1563,4800
-2157,3257,1099
-1249,3149,1900
-982,2082,1099
245,1254,1500
-1567,2544,976
-611,1611,999
-2028,4128,2100
-186,1067,881
386,1513,1900
2283,1216,3499
-384,1263,878
-497,1997,1500
-356,1300,943
-390,1180,790
-238,1438,1200
-781,1552,770
7728,1971,9700
580,3319,3899
-365,1965,1599
-692,1689,996
-555,1241,685
-222,1157,935
-565,3665,3099
20896,1303,22199
405,2294,2699
4986,2613,7600
12346,1653,14000
-596,1474,878
-957,2057,1099
-937,1458,521
-379,1222,843
-843,2143,1300
1606,1593,3200
-577,1290,713
5531,2168,7700
-617,2017,1399
-665,1076,410
-863,1863,999
729,1370,2100
-1222,2005,782
4642,1657,6299
1069,1530,2600
156,943,1099
1715,984,2699
-252,1652,1399
-300,1300,999
-679,1428,748
355,1044,1399
-220,1140,920
-246,1134,888
-64,1047,982
-458,2058,1599
-209,2009,1800
476,1923,2400
-93,2193,2100
2592,1407,3999
1238,1461,2699
-348,1257,909
-318,1158,840
2092,1707,3800
-53,1253,1200
2247,1452,3699
117,1882,1999
692,1307,1999
-361,1661,1300
218,1281,1500
-451,2251,1800
-14,923,909
-380,1120,739
-758,1586,827
-239,1239,999
-11,956,945
7027,2472,9499
-909,1909,999
33,1166,1200
8685,2114,10800
22,1377,1399
-441,1441,999
-325,1325,999
1541,1158,2699
4,1595,1599
-374,1300,926
1629,1670,3300
-333,2833,2499
-297,1226,928
-267,969,701
914,2185,3099
-601,1574,972
2947,1752,4699
-474,1099,624
-505,1905,1399
-593,1230,636
-755,2255,1500
-150,3150,2999
-168,1071,903
-1474,2574,1099
-188,1888,1699
2149,2050,4200
-2001,2589,587
-957,2157,1200
-582,2082,1500
148,1351,1500
459,1440,1900
3101,1298,4400
689,1210,1900
-355,1295,940
1129,1270,2400
-368,1284,915
-998,1667,669
-1128,1728,600
-1008,1672,663
25,1974,1999
763,1336,2100
-1039,1325,285
-375,1178,803
649,3150,3800
-289,1689,1399
-552,1380,827
-1913,2660,747
10078,1221,11300
-389,1489,1099
-197,1053,855
-779,2279,1500
6256,2243,8500
208,891,1099
-737,1685,947
-669,1769,1099
-565,1765,1200
-569,1362,792
1444,1655,3099
-1020,2320,1300
2883,1916,4800
7063,1636,8700
812,1187,1999
-46,1046,999
-668,1602,934
-120,2120,1999
-121,1111,990
-131,1331,1200
230,1469,1699
-179,1579,1399
-37,1032,995
-2613,3486,872
-121,1421,1300
-540,1740,1200
-532,911,379
-79,970,890
-39,1539,1500
1882,1317,3200
-233,1633,1399
-115,1097,981
-1050,1941,890
347,1452,1800
479,1520,1999
-416,1916,1500
-50,1034,983
-101,1701,1599
-1022,2022,999
-343,1321,978
586,2113,2699
-153,1253,1099
-809,1909,1099
-213,2113,1900
-483,1345,861
705,1694,2400
-1667,3067,1399
658,2041,2699
-196,915,719
-1249,1989,739
36,931,967
-1302,2089,786
2129,1670,3800
2515,2284,4800
12795,2204,15000
-444,1230,786
111,1288,1399
-154,1254,1099
637,962,1599
558,1541,2100
1952,1547,3499
149,1550,1699
6143,2856,9000
74,1025,1099
7724,1375,9100
-450,1255,805
15280,2319,17599
614,1685,2300
-1107,2507,1399
380,919,1300
-127,1227,1099
-286,1886,1599
2023,876,2900
-901,1897,995
-101,1095,994
453,2146,2600
-771,2071,1300
-312,2212,1900
-1104,1767,663
-647,1747,1099
-252,924,672
-193,1160,966
411,1588,1999
2608,1791,4400
-803,2203,1399
-108,1608,1500
-792,1314,522
-220,1124,903
-300,1111,811
32,1767,1800
-173,1173,999
5,1294,1300
-60,1460,1399
1303,1796,3099
714,2085,2799
-487,1887,1399
-791,1609,817
-486,1686,1200
1431,1668,3099
179,1820,1999
-517,2117,1599
-913,1593,679
21,2078,2100
-167,1099,931
127,1272,1399
2120,3479,5600
493,2306,2799
901,1198,2100
2806,1393,4200
633,1266,1900
-1192,1686,494
-518,1718,1200
-706,2006,1300
-1386,2886,1500
-941,2241,1300
-999,1693,694
2586,1113,3699
-690,1890,1200
398,1101,1500
1511,2288,3800
1749,2450,4200
-558,1558,999
770,2129,2900
-436,1340,903
-225,1425,1200
-563,2163,1599
-237,1337,1099
233,1166,1399
786,2213,2999
-404,1504,1099
-778,2578,1800
143,1356,1500
-850,2950,2100
14848,3751,18600
-455,1048,593
324,975,1300
-300,1500,1200
698,1101,1800
161,1338,1500
293,1206,1500
-195,986,791
-868,1788,920
381,1518,1900
-189,1127,937
-1959,3059,1099
863,1236,2100
-38,1438,1399
73,1026,1099
-369,1469,1099
-145,2045,1900
377,1722,2100
1753,1246,2999
-33,1133,1099
-195,1022,826
826,1873,2699
-137,892,755
5556,3643,9200
-351,1751,1399
971,1628,2600
219,980,1200
-784,1884,1099
-309,1189,879
-1638,2481,843
-852,2452,1599
-693,2293,1599
9,2090,2100
1652,4647,6299
-165,1155,990
901,2598,3499
-2918,4418,1500
-645,2545,1900
-629,1364,734
187,1412,1599
-683,2183,1500
264,1435,1699
990,1009,1999
-493,1389,895
3088,1611,4699
-1779,3279,1500
-145,1545,1399
947,1252,2199
1035,1164,2199
595,1204,1800
-378,1778,1399
10310,1289,11599
-11,1611,1599
-341,2441,2100
364,1835,2199
-34,2434,2400
-669,1663,994
-234,2434,2199
344,3555,3899
3861,2138,5999
196,1503,1699
-746,1846,1099
4035,2364,6399
1253,1446,2699
2955,1944,4900
-183,1583,1399
-884,2084,1200
3933,2466,6399
-432,1632,1200
597,1202,1800
208,3091,3300
-411,1511,1099
-922,3622,2699
2028,1571,3599
5680,3019,8700
10616,2783,13399
1030,2869,3899
11869,2730,14600
-646,3146,2499
6867,2632,9499
-1112,2512,1399
-1057,1937,879
4469,2730,7199
-984,1739,755
5421,2178,7600
-539,1539,999
-419,1419,999
-8,2608,2600
9600,1199,10800
-153,1453,1300
-502,2302,1800
1783,2616,4400
-6,1106,1099
-278,1578,1300
-2284,3484,1200
-205,1505,1300
-1405,2374,969
-926,3826,2900
5672,2727,8400
6090,3609,9700
-362,1562,1200
892,1607,2499
-899,2199,1300
200,1599,1800
4089,2110,6199
-668,2168,1500
-1395,3495,2100
1460,1239,2699
-1702,2341,638
-660,1546,886
479,1320,1800
982,1717,2699
-101,999,898
161,1938,2100
-827,1669,841
-588,1365,776
-467,1567,1099
-391,1391,999
1831,1068,2900
-624,2224,1599
-469,1214,745
-265,1465,1200
-587,1512,924
-384,883,499
-506,1153,647
-349,1849,1500
4652,1147,5799
-239,1539,1300
-162,1162,999
-407,1301,893
-602,1702,1099
8223,2076,10300
2013,1786,3800
4653,2646,7300
1731,2268,3999
158,2241,2400
-282,1261,978
-152,1352,1200
-513,912,399
-470,1246,776
-1770,2431,660
1576,1623,3200
-1193,2030,837
-232,1532,1300
-1018,2518,1500
-889,1444,555
5739,2360,8099
-395,1040,645
-556,1441,884
-90,1490,1399
-533,1200,666
-427,1266,838
-145,1064,918
2692,1907,4600
-386,1263,877
-862,1641,779
-482,1152,669
-658,1546,888
-260,1089,829
-337,1179,841
-1512,2309,797
-1284,2684,1399
644,1055,1699
-643,1643,999
-380,1480,1099
-260,1360,1099
-260,1149,889
1140,1159,2300
99,2000,2100
-164,1054,890
-612,1294,682
4660,2239,6899
-660,1353,693
-428,1051,623
-1072,2272,1200
261,1138,1399
333,1166,1500
3628,1171,4800
-464,1077,613
-676,1448,772
-494,1454,960
4262,2237,6499
-669,1311,642
-663,1426,762
6194,2605,8800
311,2488,2799
-72,923,851
86,1313,1399
11,988,999
-1412,2126,713
2794,1905,4699
-3508,4502,994
-220,1520,1300
-212,931,719
-517,1158,640
-1390,2490,1099
-576,1551,975
-343,1253,909
-486,1886,1399
316,1083,1399
-320,2420,2100
-1178,2080,902
-717,1536,819
-4362,5462,1099
-242,1241,999
-255,1755,1500
-769,1191,422
-1725,3125,1399
-924,1607,683
-609,1394,784
-243,1243,999
-226,1326,1099
-135,812,677
-1246,1623,377
-850,2250,1399
155,2944,3099
-1049,2249,1200
-86,1086,999
-1425,2825,1399
107,1892,1999
-454,1214,760
8354,2745,11099
-961,1961,999
-460,1347,886
-1306,2200,893
-276,1376,1099
761,1038,1800
-478,1328,850
1213,2186,3399
-517,1136,619
-239,1006,766
-584,1301,716
-727,1308,580
13617,1382,15000
-752,1694,942
-976,1612,636
421,1878,2300
-822,1363,540
3051,2648,5699
-113,1313,1200
-768,1644,876
1834,1165,2999
-727,2227,1500
916,1583,2499
-204,1304,1099
122,977,1099
-641,1741,1099
1558,1441,2999
-194,1146,951
-570,1870,1300
-223,1323,1099
-1265,2102,837
-224,1524,1300
-80,2880,2799
62,1337,1399
-57,2257,2199
830,1469,2300
-849,1949,1099
-629,1234,605
-494,1344,850
2038,1061,3099
-451,1116,665
807,1792,2600
-38,841,803
-947,1469,522
1870,1129,2999
-813,1621,807
-2138,3338,1200
-635,1403,768
261,1638,1900
2440,2959,5400
-298,1798,1500
-229,1429,1200
-1011,2111,1099
-801,1311,509
-115,1315,1200
-482,1206,723
-2490,3080,589
6200,2099,8300
-210,819,609
-121,1221,1099
-404,1296,892
-777,1170,393
-785,1042,257
188,1011,1200
-1380,1855,475
-910,1640,730
-519,1246,726
-253,1553,1300
1120,1479,2600
20205,2294,22499
-949,1341,391
-139,2039,1900
-215,1215,999
-151,1251,1099
-1457,1993,536
-1027,1434,406
-799,1463,663
-237,950,713
10709,2190,12899
-973,2173,1200
-1128,1447,318
-441,1291,850
-947,1351,404
-358,1658,1300
4569,2430,6999
-394,1494,1099
-638,1614,975
170,1929,2100
-932,2332,1399
-471,1971,1500
-1110,1916,805
-581,3081,2499
-2162,3562,1399
-1298,2284,985
-685,1332,647
900,1899,2799
-1466,2013,547
-577,1568,991
596,2003,2600
-1834,2526,691
-910,1262,351
-710,1350,639
-1498,2074,576
-783,1164,381
924,2075,2999
-687,1574,886
-75,1475,1399
-61,1261,1200
-2430,3176,745
-765,1321,556
-246,1160,913
-108,997,889
-1213,2413,1200
75,1724,1800
2218,1381,3599
78,866,945
-247,1127,879
2987,3312,6299
-909,1909,999
-865,1403,538
129,1170,1300
-261,1761,1500
3785,2414,6199
-1421,2299,878
2642,957,3599
-382,1205,823
-1725,3225,1500
-1199,1847,647
847,2352,3200
-605,1277,672
-709,1187,478
-870,1176,306
-233,1123,890
-1355,2328,972
-704,1904,1200
-624,1456,832
1441,1258,2699
-252,1150,898
81,1218,1300
-795,1530,734
805,1294,2100
567,1532,2100
1327,1572,2900
-986,1707,721
-502,1210,707
-523,1413,890
4257,3842,8099
-870,1360,489
-876,2176,1300
186,1413,1599
18352,2047,20399
2098,2601,4699
-1460,2397,936
-236,1436,1200
190,1409,1599
2864,1335,4200
-473,1274,801
3667,1432,5100
-1136,1633,497
70,2629,2699
117,1482,1599
534,965,1500
428,1371,1800
485,1214,1699
784,1815,2600
-299,1088,788
-713,1643,929
4251,1348,5600
-871,1871,999
-17,1117,1099
18828,2071,20900
-331,1285,954
-1868,3268,1399
-789,1989,1200
-273,1229,955
-490,1230,739
6041,1358,7400
4739,1360,6099
-396,1109,713
-310,1183,872
-542,1228,685
-844,1789,945
216,1283,1500
-697,1485,788
1043,1656,2699
-1209,2409,1200
-525,1725,1200
5561,1838,7400
-481,1168,686
-518,962,444
-1328,2328,999
-443,1035,591
515,1184,1699
-848,1607,759
-628,1415,786
3722,877,4600
9397,3302,12700
1033,1066,2100
-122,1322,1200
-236,922,685
1820,1679,3499
4859,2840,7700
311,1188,1500
-211,1911,1699
-479,2179,1699
39,1260,1300
-94,973,878
102,1197,1300
-491,1334,843
417,1682,2100
-474,1464,990
10520,2779,13300
-924,1711,786
-711,2611,1900
-500,1194,694
-3,1103,1099
-24,2324,2300
-1429,2198,769
385,1814,2199
-885,1885,999
542,2357,2900
30,1069,1099
-662,1415,752
-984,1984,999
-577,1296,719
1879,1820,3699
-636,1607,971
-869,1869,999
22,827,850
-104,1804,1699
8367,2232,10599
1624,1575,3200
846,1653,2499
253,1246,1500
-513,1023,509
-867,2067,1200
-617,1574,957
7701,2598,10300
605,1594,2199
-32,1432,1399
-1159,2559,1399
-249,1249,999
-378,1190,812
-349,1749,1399
-574,1164,589
3056,1443,4500
-433,2833,2400
-556,1656,1099
-332,1165,833
-336,2436,2100
-655,1509,854
280,1619,1900
-507,1502,995
-1088,1836,748
-899,2099,1200
-63,2763,2699
1415,1784,3200
-1410,2359,949
76,1323,1399
2788,1111,3899
-441,1247,805
-606,1431,824
1477,1922,3399
778,1621,2400
-167,1114,947
2,1397,1399
487,1312,1800
722,1777,2499
-345,2845,2499
-428,1361,933
-143,1443,1300
1017,1482,2499
342,2957,3300
-278,1678,1399
-52,939,886
-229,1529,1300
-1133,1984,851
-186,2486,2300
422,1777,2199
-380,1480,1099
-178,1178,999
-518,1419,900
5030,1069,6099
-431,1831,1399
-1018,2318,1300
-188,1095,906
-335,1090,755
603,2196,2799
784,2115,2900
-114,1714,1599
-1456,3156,1699
-349,1349,999
2062,2837,4900
703,3096,3800
-1411,3611,2199
2337,1962,4300
1046,1053,2100
-1272,2372,1099
-778,2278,1500
-1634,3334,1699
-189,1389,1200
2474,2925,5400
-498,1430,931
-958,1266,307
69,1130,1200
-554,1460,906
-522,1328,805
1388,4011,5400
14638,2161,16800
-784,2184,1399
-74,2674,2600
-397,1697,1300
1415,1384,2799
-2152,3752,1599
-630,2130,1500
321,1378,1699
-435,1435,999
-386,1586,1200
-265,1137,872
-1367,2367,999
-394,2594,2199
-49,3449,3399
1927,1572,3499
748,2851,3599
-1060,2260,1200
-126,1626,1500
-1484,3184,1699
986,2913,3899
1726,4373,6099
-788,1610,821
12,3187,3200
18,1981,1999
-301,1501,1200
-195,1395,1200
-824,1924,1099
4323,2576,6899
-244,2644,2400
-1482,3082,1599
159,2640,2799
-629,1340,710
378,1421,1800
-191,1112,921
3862,1937,5799
-245,1845,1599
-17,1517,1500
13016,1383,14399
-626,1826,1200
-700,1481,781
-116,1516,1399
-203,1903,1699
6107,2092,8199
-559,1859,1300
934,1165,2100
-229,1329,1099
2608,1591,4200
-230,1330,1099
1172,1027,2199
2154,1845,3999
495,1004,1500
-895,2595,1699
1417,1882,3300
-1579,2679,1099
-1239,2222,982
-1341,2026,685
-296,977,680
-1148,3548,2400
-766,1614,848
687,2312,2999
461,1738,2199
392,1507,1900
491,1008,1500
1901,3198,5100
-577,1288,710
1262,1937,3200
527,1172,1699
2182,2017,4200
-534,2034,1500
-185,1114,928
1502,4997,6499
8,1091,1099
2559,2240,4800
-575,1333,758
8474,3025,11499
8157,1842,10000
-346,1243,896
-642,1302,659
-1690,1890,199
-1869,2616,747
410,889,1300
-382,1232,850
240,1259,1500
1154,1745,2900
370,929,1300
-914,2814,1900
-265,1565,1300
1242,2557,3800
-355,1232,877
-1980,3080,1099
257,1542,1800
343,1556,1900
-636,1375,738
7144,2155,9300
149,1050,1200
4565,1234,5799
-342,1249,906
-13,1313,1300
7972,2327,10300
-1518,2818,1300
1108,1191,2300
-1579,2265,685
-731,1519,788
-534,1351,817
-895,1517,621
-1161,1886,725
330,1269,1599
-14,1814,1800
-292,1110,817
10,953,964
-1282,2582,1300
2520,779,3300
-698,1998,1300
-1276,2876,1599
-531,1631,1099
-307,1270,963
-75,952,877
66,1133,1200
-88,911,823
-1625,3025,1399
-471,1440,969
-477,1111,633
-192,1018,825
2088,3311,5400
-755,1608,853
-2011,2715,703
-268,1232,964
-125,1625,1500
-1841,2594,752
-1171,2271,1099
98,1001,1099
-638,1360,721
-239,955,716
-979,1903,923
469,830,1300
22,969,991
234,1065,1300
-524,1824,1300
-615,1438,823
-270,1044,774
5498,3401,8900
1426,1973,3399
-1106,2106,999
-566,1966,1399
-411,3411,2999
-917,1310,393
