Difference,Predicted,Test Data
45,481,435
-214,693,907
17,1117,1099
-124,651,776
-7904,1395,9300
-1151,8048,9199
-1171,3928,5099
-294,1005,1300
-139,2860,3000
-220,1579,1799
457,2457,2000
-589,3410,4000
-1,689,691
29,670,640
-435,1964,2399
10,1110,1099
-1233,3766,4999
-1100,1299,2399
-1076,1823,2900
-153,1146,1300
-1212,4487,5700
-24,2475,2499
-295,2004,2300
-60,714,774
-396,1203,1599
25,1825,1799
-76,1123,1199
589,2489,1899
627,5627,4999
53,2753,2700
-1420,8679,10099
69,957,887
14,540,526
698,1235,536
1046,7746,6700
1012,1709,697
-75,1324,1400
485,2285,1799
549,1849,1300
308,1508,1199
244,1544,1300
111,674,563
-131,968,1099
-3173,1726,4900
1894,2571,676
-4077,4622,8700
148,1248,1099
366,1044,678
-2199,6300,8500
-126,973,1099
-185,1314,1500
-81,727,808
89,660,571
-636,3463,4100
103,2903,2800
-265,9434,9699
-57,1142,1199
-778,921,1700
58,535,477
40,709,669
-230,3869,4100
2976,5976,3000
430,1830,1400
176,1276,1099
251,1851,1599
290,2290,2000
177,944,767
459,1338,878
-63,798,862
-139,1260,1400
-1073,2226,3300
-92,1607,1700
-26,1173,1199
184,1092,907
628,5228,4599
277,1977,1700
-32,1267,1300
-15,1384,1400
-136,1063,1199
-2272,9227,11500
930,2730,1799
-152,689,842
-12,2887,2900
969,1413,443
-479,1020,1500
-38,1961,2000
-34,5465,5499
1321,2621,1300
-180,570,751
390,1386,996
-199,900,1099
-38,2461,2499
1231,4431,3199
-7476,2323,9799
313,4213,3899
32,601,569
-1171,2228,3399
309,1509,1199
276,1476,1199
276,2376,2099
-308,1391,1700
4812,6812,2000
628,1628,1000
181,1102,921
101,849,748
2146,3121,975
-97,766,863
-5,1194,1199
3382,13982,10600
312,1512,1199
-171,1028,1199
-253,946,1199
233,1533,1300
520,1520,1000
-217,1382,1599
216,2116,1899
-1310,1889,3199
476,1255,778
116,1216,1099
1157,2357,1199
-46,1453,1500
-101,1198,1300
945,1648,702
-660,1539,2199
-9976,5923,15900
-49,865,915
63,1863,1799
13,922,908
6127,12927,6799
3,905,901
-312,1087,1400
757,1957,1199
50,929,878
591,769,178
1409,5509,4100
-66,653,720
-82,2117,2199
-9,3690,3700
-3,1396,1400
50,739,688
534,4334,3799
71,1071,1000
102,2402,2300
8913,9766,852
-53,936,990
631,3331,2700
-118,810,929
-43,947,990
3887,9487,5599
117,1317,1199
-3511,988,4499
248,1248,1000
-664,735,1400
-2371,2728,5099
-97,630,728
-406,2593,3000
115,665,549
140,1080,940
-180,919,1099
0,1400,1400
110,916,806
15,1015,1000
424,1308,884
-238,761,1000
438,974,536
-14150,1149,15299
-124,786,911
46,1146,1099
350,2650,2300
-312,561,874
-27,1072,1099
-47,736,784
-55,858,913
198,3598,3399
307,1607,1300
-1060,939,2000
-343,1856,2199
-28,828,856
376,2276,1899
170,984,813
-77,882,960
165,1365,1199
-58,7241,7300
639,1939,1300
-28,691,720
72,2372,2300
152,1352,1199
-77,1022,1099
-68,1131,1199
-5,742,748
-369,730,1099
-200,1599,1799
259,1859,1599
-6,993,1000
-920,13379,14299
-222,877,1099
22,740,717
1170,2870,1700
225,1215,990
-347,752,1099
-480,1519,2000
-746,3653,4400
407,5707,5300
-1324,1075,2399
116,871,755
-99,847,947
-1962,837,2800
14,884,870
-427,1472,1899
-449,1750,2199
-13,1086,1099
357,1263,906
-1666,1733,3399
-635,2064,2700
-14,904,919
-6334,1565,7899
-1833,20266,22100
-17,610,627
948,6548,5599
29,1729,1700
94,732,637
129,1229,1099
-112,987,1099
73,4673,4599
174,1274,1099
-103,1096,1199
-1,964,966
-2584,715,3300
-6728,671,7400
-52,547,599
-169,692,862
-6,781,788
16,465,449
254,1254,1000
-158,3341,3500
658,3258,2599
18,914,896
-423,1276,1700
-131,797,929
17,160,143
-143,956,1099
-216,883,1099
171,980,808
387,1587,1199
38,742,703
-114,692,806
-4090,1709,5800
-150,849,1000
486,1187,700
323,1243,919
-609,1090,1700
-75,1224,1300
-273,2626,2900
-119,980,1099
1262,2462,1199
-1271,3128,4400
33,967,934
29,1629,1599
-18582,617,19199
55,523,468
-62,937,1000
-37,1162,1199
-21,709,730
-88,800,889
-61,1038,1099
-51,1448,1500
-118,1081,1199
-1514,21285,22800
-331,1468,1799
-233,2566,2800
-98,1101,1199
124,997,872
292,2392,2099
-156,794,950
-68,871,940
1388,2588,1199
-970,729,1700
-117,1382,1500
-599,1900,2499
-351,1248,1599
-497,1902,2399
60,1060,1000
453,1853,1400
-128,971,1099
-50,573,624
140,9940,9799
110,1710,1599
-304,574,878
298,2398,2099
128,1328,1199
70,675,605
14,859,844
-20,704,724
-205,640,846
-54,735,789
-663,1336,2000
154,1006,852
342,1442,1099
-9,1390,1400
-407,2592,3000
-294,575,870
-101,1698,1799
-1135,1464,2599
-1211,4188,5400
123,2423,2300
94,911,817
683,1436,753
1239,6639,5400
935,1813,878
-36,1363,1400
662,1316,653
276,3776,3500
-103,778,882
71,559,487
24,555,530
100,974,874
-237,2062,2300
260,1123,863
-52,771,824
276,3976,3700
28,929,900
-141,591,732
1419,14219,12800
-81,4518,4599
-145,1154,1300
-662,1737,2399
-44,1055,1099
-639,3260,3899
-81,1018,1099
322,2122,1799
-315,2084,2399
1165,2032,867
-810,4289,5099
515,1715,1199
75,3175,3099
-1210,5189,6399
729,1513,784
3513,13513,10000
172,940,768
2104,4604,2499
431,1631,1199
-95,904,1000
281,2881,2599
919,1505,586
68,1868,1799
-33,1166,1199
-459,1540,2000
164,1045,880
-125,846,972
-782,2317,3099
-215,884,1099
389,1589,1199
2566,3142,575
313,1063,750
-586,5213,5800
193,4493,4300
-1612,1487,3099
-168,768,936
1228,2328,1099
98,1098,1000
-138,1361,1500
-160,1039,1199
-51,1648,1700
42,1742,1700
-7,992,1000
-1839,8460,10299
-77,1822,1899
1083,2883,1799
-105,1194,1300
305,1305,1000
-187,796,983
-160,2339,2499
-10,1389,1400
-61,1338,1400
-2151,4648,6799
245,2145,1899
89,1989,1899
72,1272,1199
32,1332,1300
205,2205,2000
23,870,846
1143,4843,3700
-388,1511,1899
-284,1515,1799
310,1910,1599
2430,4530,2099
-237,862,1099
98,1598,1500
-94,1205,1300
-24,1375,1400
-85,1614,1700
-385,1614,2000
8,3108,3099
90,865,774
265,3165,2900
1261,2261,1000
216,1816,1599
-318,1481,1799
31,1131,1099
-213,1086,1300
-341,1258,1599
-98,893,991
-401,1798,2199
-385,2814,3199
-5243,1056,6300
-47,1052,1099
-6,1493,1500
325,1325,1000
370,7770,7400
517,2617,2099
-94,1105,1199
1115,1989,874
18,1318,1300
-563,2136,2700
-2267,1532,3799
-2155,2444,4599
33,1133,1099
-746,3053,3799
8352,9652,1300
184,1012,828
1450,8150,6700
-73,1526,1599
-568,5131,5700
1332,6632,5300
17,894,877
-2073,5226,7300
96,961,865
-833,3966,4799
451,1551,1099
-113,1786,1899
82,1182,1099
-30,1469,1500
-47,929,977
-56,943,1000
-356,1743,2099
140,1021,880
-604,1295,1899
-193,3306,3500
37,916,878
-170,1329,1500
-13,930,943
-149,640,789
-74,1125,1199
83,854,770
-1576,8123,9699
-719,3180,3899
105,1705,1599
-268,728,997
239,925,685
-39,895,935
-189,2910,3099
-8736,13463,22200
514,3214,2700
-1019,6580,7600
-3502,10497,14000
74,952,878
65,1165,1099
-26,494,521
-71,771,843
1244,2544,1300
-300,2899,3199
1302,2015,713
-1767,5932,7699
338,1738,1400
62,473,411
-73,926,1000
-172,1927,2099
242,1025,783
-4735,1564,6300
-916,1683,2599
-95,1004,1099
454,3154,2700
851,2251,1400
54,1054,1000
-114,634,749
-39,1360,1400
-14,905,919
146,1034,887
-13,969,982
-387,1212,1599
174,1974,1799
-90,2309,2399
-583,1516,2099
-1201,2798,4000
-836,1863,2700
562,1471,908
-89,750,839
-19,3780,3799
249,1449,1199
-421,3278,3700
398,2398,2000
-206,1793,2000
-108,1191,1300
-221,1278,1500
-85,1714,1799
52,961,908
-60,679,740
304,1132,828
712,1712,1000
-220,724,945
-7193,2306,9499
-79,920,1000
-110,1089,1199
-2321,8478,10799
-302,1097,1400
-16,983,1000
-128,871,1000
366,3066,2700
83,1683,1599
-181,744,925
144,3444,3300
471,2971,2499
-169,759,929
112,814,701
-390,2709,3099
4051,5024,973
-688,4011,4700
2875,3500,625
-319,1080,1400
-42,594,636
-348,1151,1500
1378,4378,3000
832,1735,902
115,1215,1099
-76,1623,1700
-73,4126,4199
-48,539,588
105,1305,1199
-287,1212,1500
74,1574,1500
-1006,893,1899
318,4718,4400
-38,1861,1899
207,1147,940
114,2514,2399
1512,2428,916
2399,3068,669
124,724,599
-45,618,664
-643,1356,2000
-341,1758,2099
79,365,286
192,995,802
-1045,2754,3799
97,1497,1400
76,904,828
17,764,747
-8691,2608,11300
1900,3000,1099
151,1007,855
27,1527,1500
-1895,6604,8500
-191,908,1099
2310,3258,947
-194,905,1099
278,1478,1199
169,962,792
-1800,1299,3099
371,1671,1300
420,5220,4799
497,9197,8700
631,2631,2000
54,1054,1000
351,1285,934
355,2355,2000
267,1257,990
-83,1116,1199
-243,1456,1700
121,1521,1400
72,1067,995
696,1569,872
-211,1088,1300
107,1307,1199
6015,6394,378
90,981,891
-8,1491,1500
2323,5523,3199
43,1443,1400
-49,932,981
-323,567,891
1,1801,1799
-1219,780,2000
371,1871,1500
113,1097,983
-84,1515,1599
-27,972,1000
81,1059,978
202,2902,2700
184,1284,1099
-87,1012,1099
-185,1714,1899
208,1070,862
-138,2261,2399
-47,1352,1400
-680,2019,2700
442,1161,718
-116,623,740
69,1037,967
36,823,787
-1639,2160,3799
-1065,3734,4799
5542,20542,15000
18,804,785
81,1481,1400
153,1253,1099
380,1980,1599
-207,1892,2099
-603,2896,3500
-183,1516,1700
-2889,6110,8999
-236,863,1099
2057,11157,9099
317,1122,805
-1925,15674,17599
-526,1773,2300
-99,1300,1400
-164,1135,1300
158,1258,1099
-272,1327,1599
-222,2677,2900
21,1017,996
-291,702,993
-383,2216,2599
-241,1058,1300
-713,1186,1899
-61,601,663
783,1883,1099
33,705,672
208,1175,967
177,2177,2000
-407,3992,4400
-286,1113,1400
151,1651,1500
50,572,521
-33,870,903
-9,801,810
1737,3537,1799
-116,883,1000
276,1576,1300
269,1669,1400
148,3248,3099
-266,2533,2800
296,1696,1400
81,899,818
-68,1131,1199
622,3722,3099
68,2068,2000
333,1933,1599
91,771,679
13,2113,2099
158,1090,932
-154,1245,1400
-2647,2952,5599
905,3705,2800
-145,1954,2099
-749,3450,4199
-93,1806,1899
-46,447,494
898,2098,1199
-107,1192,1300
955,2455,1500
180,1480,1300
-14,679,693
2010,5710,3700
157,1357,1199
-317,1182,1500
-819,2980,3799
-883,3316,4199
-120,879,1000
-1179,1720,2900
24,928,903
6,1206,1199
842,2442,1599
2450,3550,1099
-497,902,1400
-273,2726,3000
135,1235,1099
110,1910,1799
-56,1443,1500
188,2288,2099
-2670,15929,18599
2870,3463,593
-142,1157,1300
-79,1120,1199
-179,1620,1799
374,1874,1500
138,1638,1500
0,791,790
64,984,919
-294,1605,1899
-175,762,938
189,1289,1099
-149,1950,2099
-94,1305,1400
-8,1091,1099
-136,963,1099
42,1942,1899
135,2235,2099
-514,2485,3000
-69,1030,1099
-136,690,826
537,3237,2700
-86,668,755
-1172,8027,9199
-148,1251,1400
-64,2535,2599
85,1285,1199
70,1170,1099
-4,875,880
-8,834,843
-182,1417,1599
52,1652,1599
-15,2084,2099
-448,5851,6300
18,1008,990
-218,3281,3500
195,1695,1500
-274,1625,1899
-12,722,734
-236,1363,1599
-39,1460,1500
127,1827,1700
156,2156,2000
80,976,896
-960,3739,4700
407,1907,1500
58,1458,1400
-329,1870,2199
-529,1670,2199
146,1946,1799
31,1431,1400
3662,15262,11599
349,1949,1599
258,2358,2099
-382,1817,2199
-326,2073,2399
248,1242,993
-162,2037,2199
-1879,2020,3899
-1006,4993,5999
65,1765,1700
9,1109,1099
-3183,3216,6399
-428,2271,2700
-542,4357,4900
-41,1358,1400
-210,989,1199
-1074,5325,6399
-257,942,1199
-166,1633,1799
-250,3049,3300
-172,927,1099
2403,5103,2700
-1774,1825,3600
-998,7701,8700
-372,13027,13399
717,4617,3899
-4279,10320,14600
-111,2388,2499
-7786,1713,9499
74,1474,1400
-16,863,880
-1857,5342,7200
1886,2641,755
-5705,1894,7600
-148,851,1000
222,1222,1000
389,2989,2599
-331,10468,10799
-374,925,1300
186,1986,1799
-765,3634,4400
-258,841,1099
-184,1115,1300
1374,2574,1199
-167,1132,1300
-92,876,968
393,3293,2900
-541,7858,8399
-8515,1184,9699
-6,1193,1199
4,2504,2499
23,1323,1300
-48,1751,1799
42,6242,6200
-203,1296,1500
1139,3239,2099
-449,2250,2700
-87,551,639
617,1503,886
-760,1039,1799
-828,1871,2700
-91,806,898
331,2431,2099
128,970,842
-81,695,776
8,1108,1099
-139,860,1000
-1413,1486,2900
72,1672,1599
116,861,744
-206,993,1199
15,940,924
373,872,498
-164,482,647
535,2035,1500
429,6229,5800
-190,1109,1300
-55,944,1000
46,940,894
-26,1073,1099
520,10820,10299
-320,3479,3799
-2018,5281,7300
-1582,2417,4000
2195,4595,2399
-140,838,978
0,1200,1199
47,446,399
76,852,776
2456,3117,660
-984,2215,3199
-31,805,837
-120,1179,1300
-153,1346,1500
104,659,555
1042,9142,8100
-22,622,644
428,1313,885
-336,1063,1400
-115,551,667
-172,666,839
108,1027,919
-1033,3566,4599
50,927,877
-89,689,778
-81,588,670
321,1209,887
-96,732,828
-59,782,842
10,807,796
220,1620,1400
65,1765,1700
-63,936,1000
267,1367,1099
-66,1033,1099
419,1308,889
-989,1310,2300
-378,1721,2099
870,1760,890
670,1352,681
-2847,4052,6899
-9,683,692
-62,560,623
-276,923,1199
374,1774,1400
177,1677,1500
1758,6558,4799
-8,604,613
13,785,771
134,1094,960
6576,13076,6500
-45,596,641
940,1703,762
-6068,2731,8800
-711,2088,2800
73,924,851
-188,1211,1400
485,1485,1000
1106,1820,714
-1475,3224,4700
1601,2595,993
-18,1281,1300
-25,693,718
-34,606,640
-16,1083,1099
197,1172,975
79,989,909
3557,4957,1400
-176,1223,1400
-445,1654,2099
904,1806,901
262,1081,819
-4,1095,1099
45,1044,999
-84,1415,1500
99,521,422
235,1635,1400
-17,665,683
2789,3574,785
-45,954,1000
-163,936,1099
87,764,676
123,500,377
-6,1393,1400
198,3298,3099
-38,1161,1199
148,1148,1000
6288,7688,1400
124,2124,2000
478,1238,760
7786,18886,11100
1034,2034,1000
-77,809,886
-103,790,894
145,1245,1099
-1044,755,1799
-128,721,850
-227,3172,3399
759,1378,619
22,789,767
299,1016,717
146,727,580
289,15289,15000
38,980,942
35,671,635
-313,1986,2300
1081,1622,540
868,6568,5700
223,1423,1199
130,1006,875
420,3420,3000
523,2023,1500
1175,3675,2499
-253,846,1099
18,1118,1099
-10,1089,1099
-282,2717,3000
454,1406,952
1231,2531,1300
44,1144,1099
-177,659,837
5254,6554,1300
-1050,1749,2800
1479,2879,1400
571,2771,2199
-350,1949,2300
219,1319,1099
1804,2409,605
227,1077,850
-1295,1804,3099
60,725,664
-748,1851,2599
25,828,802
3442,3964,521
-647,2352,3000
82,890,807
912,2112,1199
360,1128,768
-134,1765,1899
-1879,3520,5400
-268,1231,1500
-521,678,1199
20,1120,1099
86,596,509
-52,1147,1199
131,855,724
-14,575,590
-2561,5738,8299
111,720,608
-102,997,1099
-40,851,892
680,1073,392
238,495,257
-237,962,1199
89,564,474
-50,679,730
10,737,726
453,1753,1300
-804,1795,2599
-8155,14344,22500
105,497,391
280,2180,1899
-12,987,1000
28,1128,1099
21,557,536
-29,377,406
177,841,664
8,721,713
-10107,2792,12899
-281,918,1199
0,318,318
100,950,850
81,485,404
-308,991,1300
1573,8573,7000
125,1225,1099
423,1399,975
56,2156,2099
-383,1016,1400
119,1619,1500
78,884,806
-22,2477,2499
-235,1164,1400
6,992,985
162,809,647
23,2823,2800
42,589,547
313,1304,990
264,2864,2599
2092,2784,692
102,454,352
93,733,639
556,1132,575
93,474,381
1,3001,3000
-54,832,886
-73,1326,1400
33,1233,1199
155,901,745
1567,2123,556
-45,868,913
-14,874,889
0,1200,1199
11,1811,1799
-2285,1314,3600
229,1174,945
412,1292,880
-764,5535,6300
17,1017,1000
1336,1874,538
-128,1171,1300
-132,1367,1500
-1447,4752,6200
546,1424,878
-2219,1380,3600
-177,645,823
-167,1332,1500
2223,2871,647
366,3566,3199
381,1053,672
121,599,477
981,1287,306
-79,810,890
35,1008,973
460,1660,1199
-5,826,832
247,2947,2700
230,1128,898
-100,1199,1300
171,906,734
-519,1580,2099
-65,2034,2099
730,3630,2900
0,721,720
226,934,707
31,921,890
-228,7871,8100
16,506,490
151,1451,1300
131,1731,1599
-8477,11922,20399
-3448,1251,4700
-24,912,936
-77,1122,1199
-86,1513,1599
38,4238,4199
79,880,800
-505,4594,5099
-8,488,496
-911,1788,2700
-235,1364,1599
-19,1480,1500
327,2127,1799
-491,1208,1700
-527,2072,2599
49,838,788
1454,2384,930
6,5606,5599
199,1199,1000
-32,1067,1099
-3995,16904,20900
888,1842,954
-4,1395,1400
704,1904,1199
383,1339,955
-107,632,740
1144,8544,7400
-1801,4298,6100
-23,689,713
-31,841,872
251,937,685
-130,814,945
-75,1424,1500
1809,2597,788
-653,2046,2700
-197,1002,1199
-328,871,1199
-2163,5236,7400
24,711,687
34,478,443
-237,762,1000
106,698,592
-94,1605,1700
-127,631,758
34,821,787
-2068,2531,4599
-1218,11481,12700
-29,2070,2099
208,1408,1199
-37,648,685
13,3513,3500
-978,6721,7699
5,1505,1500
-212,1487,1700
16,1716,1700
-138,1161,1300
-143,735,878
-391,908,1300
-92,750,843
-698,1401,2099
210,1200,990
-745,12554,13300
-73,713,787
-200,1699,1899
130,824,693
124,1224,1099
448,2748,2300
60,829,768
89,2289,2199
3650,4650,1000
-707,2192,2900
-136,963,1099
-82,670,753
924,1924,1000
51,770,718
-2662,1037,3700
88,1059,970
72,1072,1000
-72,777,850
54,1754,1700
-3324,7275,10600
555,3755,3199
-1383,1116,2499
-215,1284,1500
1396,1906,509
-161,1038,1199
175,1132,957
-8885,1414,10299
229,2429,2199
-281,1118,1400
70,1470,1400
-55,944,1000
56,868,812
74,1474,1400
189,779,590
422,4922,4499
19,2419,2399
-66,1033,1099
1641,2474,832
636,2736,2099
0,854,853
-168,1731,1899
-429,565,995
51,799,748
316,1516,1199
348,3048,2700
885,4085,3199
-77,871,949
-504,895,1400
-3179,720,3899
70,876,806
69,894,824
86,3486,3399
-1461,938,2399
23,970,947
-442,957,1400
2028,3828,1799
-669,1830,2499
-232,2267,2499
-98,834,933
407,1707,1300
-620,1879,2499
-152,3147,3300
-72,1327,1400
-94,792,886
-656,643,1300
-126,724,851
-350,1949,2300
-563,1636,2199
-228,871,1099
-110,889,1000
-114,786,900
-4255,1844,6100
4973,6373,1400
157,1457,1300
-168,738,906
2,757,755
-1653,1146,2800
-642,2257,2900
30,1630,1599
-168,1531,1700
189,1189,1000
-318,4581,4900
-687,3112,3799
125,2325,2199
-571,3728,4300
-372,1727,2099
-137,962,1099
52,1552,1500
204,1904,1700
-61,1138,1199
-591,4808,5400
-91,840,932
1,309,308
-100,1099,1199
2,908,906
105,911,806
-2833,2566,5400
-5047,11752,16800
374,1774,1400
-296,2303,2599
-89,1210,1300
294,3094,2800
-162,1437,1599
-180,1319,1500
-69,1630,1700
534,1534,1000
-122,1077,1199
72,944,871
13331,14331,1000
-176,2023,2199
82,3482,3399
-100,3399,3500
-210,3389,3600
-195,1004,1199
44,1544,1500
-132,1567,1700
341,4241,3899
-3416,2683,6100
43,865,822
-41,3158,3199
-311,1688,2000
214,1414,1199
-159,1040,1199
47,1147,1099
-1235,5664,6899
-371,2028,2399
161,1761,1599
-417,2382,2800
46,757,710
22,1822,1799
-3,917,921
-3127,2672,5800
14,1614,1599
24,1524,1500
-5664,8735,14399
-143,1056,1199
179,960,781
229,1629,1400
-177,1522,1700
-6119,2080,8200
1,1301,1300
-176,1923,2099
-35,1064,1099
-945,3254,4199
267,1367,1099
64,2264,2199
104,4104,4000
186,1686,1500
-73,1626,1700
337,3637,3300
610,1710,1099
6,989,982
-17,667,684
214,895,680
23,2423,2399
95,943,847
15,3015,3000
-1616,583,2199
-217,1682,1899
-1,1498,1500
178,5278,5099
236,947,710
752,3952,3199
205,1905,1700
-213,3986,4199
359,1859,1500
-170,758,929
16018,22518,6500
-196,903,1099
1563,6363,4799
-36,721,757
-2070,9429,11500
-2935,7064,10000
36,933,897
-89,570,660
36,236,200
7428,8175,747
-197,1102,1300
1,851,850
147,1647,1500
-118,2781,2900
-498,801,1300
-154,1745,1899
211,1511,1300
900,4700,3799
23,900,877
244,1344,1099
-124,1675,1799
-453,1446,1899
210,949,738
2305,11605,9300
-241,958,1199
-5245,554,5800
-36,870,906
6,1306,1300
-431,9868,10299
-135,1164,1300
-698,1601,2300
-168,517,685
-14,773,788
-172,644,817
-8,613,622
461,1186,724
-129,1470,1599
-430,1369,1799
48,866,818
-175,788,964
111,1411,1300
530,3830,3300
159,1459,1300
-54,1545,1599
267,1367,1099
-42,920,962
-381,495,877
-49,1150,1199
88,911,823
19,1419,1400
206,1175,968
0,633,634
390,1216,826
818,6218,5400
1633,2486,852
18,722,703
171,1135,964
-155,1344,1500
157,910,753
102,1202,1099
-178,921,1099
-32,689,721
-97,618,715
-37,886,923
-90,1209,1300
104,1096,991
-211,1088,1300
164,1464,1300
21,844,823
-53,720,774
-723,8176,8900
306,3706,3399
-6,993,1000
-6,1393,1400
203,3203,3000
62,455,392
93,714,620
-50,1049,1099
47,711,664
-29,861,891
-204,1295,1500
-244,3255,3500
687,2787,2099
468,2668,2199
174,2574,2399
145,1245,1099
151,626,474
225,1076,851
9475,11375,1899
1914,2545,631
-464,935,1400
41,882,841
109,999,890
-188,2211,2399
-328,771,1099
-578,821,1400
61,810,749
222,3522,3300
284,1022,737
111,922,810
83,973,890
-1607,2092,3700
7,934,927
-9441,3558,13000
257,1080,823
68,761,692
269,1369,1099
3109,5809,2700
377,3377,3000
228,1628,1400
-43,518,562
-1119,2580,3700
-13190,609,13800
103,1203,1099
-57,1742,1799
499,2299,1799
34,6934,6899
48,1023,975
-58,489,548
107,985,878
172,951,778
-149,672,822
-22,727,750
71,1071,1000
320,871,550
365,1078,713
-61,1438,1500
102,920,818
140,1440,1300
84,808,724
-1959,1740,3700
1781,2486,705
68,633,565
112,634,521
234,5134,4900
23,2123,2099
-18,1081,1099
120,1320,1199
-32,770,802
-12152,2447,14600
1080,8080,7000
45,843,798
68,1168,1099
15,960,945
46,1146,1099
14,829,814
-105,755,861
557,1166,608
79,1179,1099
-233,2166,2399
472,1178,705
2,521,518
25,960,935
46,730,683
474,1774,1300
-186,2013,2199
741,1406,664
-36,375,411
-23,701,724
314,895,580
-65,406,472
-84,1215,1300
-256,2143,2399
-997,1102,2099
380,1084,703
1567,3467,1899
-223,614,837
186,1486,1300
705,2305,1599
81,972,891
-369,1030,1400
20,1020,1000
-5998,8301,14299
431,2731,2300
111,3211,3099
1268,1938,670
315,5115,4799
-587,2012,2599
-279,1320,1599
-121,978,1099
2871,7271,4400
-347,2252,2599
229,1211,981
-43,2456,2499
-847,852,1700
1548,4548,3000
-257,1142,1400
-726,2573,3300
-126,727,853
65,629,563
-314,1385,1700
-17,982,1000
51,895,844
4,2804,2800
36,1536,1500
-936,863,1799
-31,593,625
-108,1191,1300
148,929,781
175,627,451
-145,1354,1500
17,913,896
-35,516,552
-771,2028,2800
48,1148,1099
-122,695,818
-362,1537,1899
-1503,17696,19199
-1410,3689,5099
-780,719,1500
-19,731,751
29,1429,1400
-131,796,927
-122,738,861
116,1616,1500
-26,639,665
-276,823,1099
59,788,729
-79,1120,1199
188,920,731
66,700,634
-126,1073,1199
-323,1876,2199
-881,2118,3000
-45,692,737
-16698,1901,18599
179,1279,1099
-406,364,770
36,847,810
-1923,776,2700
-687,2212,2900
-2165,434,2599
19,844,824
-490,709,1199
92,1392,1300
-4336,1363,5700
-4605,7894,12499
70,819,749
734,1296,562
-165,488,653
-60,840,900
3,684,680
-684,1215,1899
70,690,620
-58,2541,2599
-80,1019,1099
-417,1382,1799
648,1848,1199
-22,560,583
-3602,1097,4700
-4824,3875,8700
-65,650,715
446,3746,3300
102,1102,1000
53,948,895
-65,870,935
-33,592,625
245,912,667
33,953,919
-1069,1430,2499
238,1146,907
6559,7340,781
182,1582,1400
234,783,549
721,1556,834
-102,865,967
-15,727,743
26,737,710
0,1899,1899
305,1057,751
101,771,670
-92,2207,2300
769,1525,755
-2350,18249,20599
-287,8412,8700
-66,636,702
-77,1522,1599
312,1021,709
-10,818,828
166,1118,952
270,1770,1500
-6391,3108,9499
-14,2785,2800
-412,9887,10299
151,937,785
-20,531,552
14,629,615
296,1138,842
1,859,857
-213,766,979
83,650,566
98,867,768
172,817,644
166,1666,1500
-39,1560,1599
229,2029,1799
-1306,2893,4199
-576,923,1500
-720,579,1300
341,1263,921
29,587,557
72,816,743
4,1104,1099
-53,1146,1199
-54,1045,1099
-625,4874,5499
-170,2229,2399
-237,1262,1500
-385,4214,4599
123,1423,1300
92,2192,2099
5,1002,997
-52,687,740
-663,1336,2000
-119,652,771
-198,1101,1300
-1581,4018,5599
55,1555,1500
-59,900,960
-311,1388,1700
-10,661,672
32,1132,1099
79,1079,1000
112,1312,1199
140,1240,1099
-205,1594,1799
-5,756,762
35,828,792
-485,3014,3500
20,531,511
30,600,570
-6,820,826
407,3107,2700
540,3040,2499
-143,2856,3000
48,1348,1300
-339,5960,6300
19,1619,1599
-724,3175,3899
-384,2315,2700
-57,766,824
88,1888,1799
-138,961,1099
-18,731,750
-743,5456,6200
-7018,13281,20299
-4,693,697
7,1007,1000
28,1528,1500
-229,2170,2399
800,1800,1000
-175,824,1000
208,1308,1099
-8,889,898
424,1724,1300
27,739,712
-5320,2979,8299
22,761,738
544,3444,2900
-78,1021,1099
-879,8820,9699
1937,2898,960
205,649,443
304,2404,2099
-169,1030,1199
1,983,981
-17,648,665
-176,564,740
313,4213,3899
71,933,862
-115,1084,1199
203,1172,968
-129,810,940
81,874,792
-237,698,935
56,956,899
-1870,2129,4000
883,10683,9799
139,1839,1700
-305,1594,1899
121,1921,1799
65,961,896
-63,4436,4499
-102,858,960
-144,2055,2199
-64,1135,1199
-3606,13693,17299
-387,5112,5499
-3052,6947,10000
-593,2406,3000
60,937,877
-148,1051,1199
-206,1393,1599
199,1186,986
236,1536,1300
-207,992,1199
-69,781,851
847,2347,1500
-220,2279,2499
85,1485,1400
-235,764,1000
1322,2822,1500
178,2478,2300
-50,562,613
-1835,8964,10799
-752,4947,5700
-500,1399,1899
-80,759,839
-533,1666,2199
1514,8614,7100
-13,1286,1300
-1295,5804,7100
-24,6775,6799
-24,1775,1799
-570,2329,2900
-57,1442,1500
-119,851,970
-104,1295,1400
138,1738,1599
46,1546,1500
275,2075,1799
-2686,3513,6200
6720,7920,1199
-1321,2878,4199
134,1734,1599
-34,1365,1400
820,1622,801
2073,18873,16800
-5084,14815,19899
-138,1161,1300
-46,934,981
-697,402,1099
-23,1076,1099
-513,9686,10200
68,1008,940
-516,1083,1599
-145,669,814
243,1040,796
-2040,2159,4199
-414,1885,2300
569,3569,3000
-50,723,774
100,4200,4100
-55,940,996
-76,1023,1099
-743,856,1599
-129,1970,2099
-54,358,413
785,2085,1300
18,1218,1199
208,1071,863
-136,1263,1400
-425,2674,3099
1576,11176,9600
118,921,802
963,1702,738
-151,730,882
-158,1741,1899
843,2543,1700
4166,5266,1099
-862,937,1799
-33,1266,1300
509,1263,753
-117,1482,1599
317,1152,834
-36,666,702
