Difference,Predicted,Test Data
395,1404,1800
92,1007,1099
-903,2303,1399
-681,1560,878
-578,1327,748
-1048,2348,1300
-677,1877,1200
3248,1051,4300
-891,2091,1200
213,1286,1500
-84,1284,1200
1640,1959,3599
-366,1058,691
-744,1139,395
-116,1516,1399
2279,1520,3800
-433,1260,826
-866,2366,1500
204,1395,1599
-562,1230,667
-426,1387,961
-177,1164,987
-1373,2338,965
427,1472,1900
-794,1994,1200
5508,1691,7199
-128,1228,1099
-703,1498,795
2093,3106,5200
-49,1249,1200
1826,2073,3899
449,1550,1999
-1044,2344,1300
500,2099,2600
-132,1332,1200
1527,1572,3099
-1271,2271,999
-1994,2897,903
29,1370,1399
-1250,2019,769
-706,2006,1300
-1170,2370,1200
-919,1509,589
-549,1519,970
-1531,2531,999
12920,2179,15099
-817,1462,645
10311,2088,12399
824,1275,2100
3336,2663,5999
-5,850,845
2087,3312,5400
694,1505,2199
-232,986,754
-264,1764,1500
-948,1690,742
332,1167,1500
3660,2739,6399
1276,2123,3399
-1201,2017,815
625,2174,2799
-371,1233,861
-788,1309,521
252,1147,1399
-328,2428,2100
-343,1075,731
-1079,2179,1099
-864,2064,1200
2452,1647,4099
2619,1780,4400
-610,2210,1599
-664,1245,580
-1158,2958,1800
-680,1419,738
216,1083,1300
-1170,1788,617
-271,1057,786
2599,2700,5299
1767,2332,4099
84,1215,1300
493,1806,2300
14796,903,15700
-379,1166,786
-395,1895,1500
-1426,1922,496
-279,1379,1099
-356,1099,743
2282,2617,4900
68,1131,1200
5803,3696,9499
10120,1579,11700
-1259,1961,701
-716,1110,394
-234,960,725
-535,1270,734
1261,1838,3099
-464,1177,713
-143,1343,1200
-154,1654,1500
-66,2266,2199
-709,2109,1399
941,1458,2400
256,1043,1300
-211,2211,1999
1177,2022,3200
-777,1493,716
-413,1813,1399
-931,1421,489
-756,2156,1399
-1522,2283,761
-252,1252,999
-240,1115,874
-1027,1821,794
2490,909,3399
-1548,2381,833
-1995,2689,694
-670,1613,943
-1006,1882,876
601,1398,1999
-1214,1822,608
6667,1832,8500
-342,1221,878
-464,1353,889
-2387,3139,752
3016,2483,5499
-1092,1936,844
3853,2446,6299
305,1094,1399
1548,2151,3699
6131,1768,7899
-163,990,826
4850,1749,6600
160,1339,1500
2608,1191,3800
-405,1062,656
-1073,2473,1399
1665,1534,3200
-82,1582,1500
-109,1060,951
742,1257,1999
380,2619,2999
4499,1900,6399
-570,1351,781
-766,1552,786
-387,2087,1699
-704,1079,374
-270,1086,815
27,1072,1099
-490,1307,817
-1509,3109,1599
451,1748,2199
-1680,2604,923
-702,2802,2100
-437,1637,1200
1801,2398,4200
-1524,2399,874
-305,1905,1599
-531,1290,759
-420,1322,902
-754,1954,1200
-313,1217,903
2634,2765,5400
343,1556,1900
-531,1531,999
-1106,2106,999
896,2303,3200
-1678,2490,812
1181,1218,2400
520,1179,1699
-342,980,637
12701,5498,18200
617,1182,1800
1241,1658,2900
104,888,993
-1155,2255,1099
-1168,1618,450
-376,1114,738
650,1049,1699
-580,1680,1099
-324,1106,782
-976,1361,385
-209,1309,1099
1327,1472,2799
49,942,991
-1098,1591,492
-983,2483,1500
4984,2115,7099
402,1897,2300
559,2040,2600
-394,2194,1800
-865,3565,2699
-870,2270,1399
-367,1367,999
-538,1348,809
5862,1637,7500
-140,2040,1900
-122,1622,1500
-467,1239,772
876,2623,3499
-514,1409,895
-9,1409,1399
1991,2708,4699
-178,1978,1800
-659,2659,1999
1438,1861,3300
-638,1738,1099
-528,1728,1200
2303,1696,3999
1578,1521,3099
1093,2806,3899
-317,2917,2600
-720,2020,1300
-808,1672,863
1291,1708,2999
202,1797,1999
-314,1414,1099
485,2514,2999
473,2326,2799
-670,2470,1800
-296,1496,1200
-78,1278,1200
5513,2986,8500
-1331,2931,1599
-627,2827,2199
-863,1832,969
-983,2183,1200
-567,1667,1099
15688,2211,17900
1693,2806,4500
469,1130,1599
-139,3239,3099
-944,2044,1099
17,2182,2199
-1039,3039,1999
-172,1672,1500
-128,1428,1300
-1685,2985,1300
-254,1654,1399
-80,1780,1699
-342,1326,983
1044,2355,3399
-219,3319,3099
137,962,1099
-728,2128,1399
-210,2610,2400
-1033,1288,254
-1192,2392,1200
-308,1608,1300
422,1177,1599
-228,2428,2199
-543,1062,518
-508,1608,1099
-454,1133,679
-90,1490,1399
308,1291,1599
2669,1930,4600
-274,1131,857
-344,1444,1099
3853,2946,6799
-1049,1818,769
-917,3217,2300
-984,1909,924
-1060,1869,808
-915,2215,1300
79,1020,1099
454,1645,2100
9959,2240,12199
-1204,1611,406
56,1643,1699
2721,2578,5299
-525,1299,774
-592,1792,1200
-208,1208,999
6058,2341,8400
-381,1300,918
-1260,2360,1099
-1089,1920,831
-347,1050,703
173,1626,1800
7129,3870,10999
-894,2394,1500
-574,1080,506
-1508,2440,931
-515,1342,826
-28,1009,981
-1000,1881,881
-1013,2413,1399
7167,2532,9700
5306,2293,7600
135,1064,1200
-1225,2054,829
5125,2874,8000
-47,1847,1800
363,2536,2900
101,860,962
1131,1868,2999
-750,1197,447
-524,1824,1300
455,2144,2600
-2360,4060,1699
-419,960,540
942,2457,3399
-942,3342,2400
-979,1465,485
-485,1368,882
-530,1432,902
92,2207,2300
1519,1680,3200
-921,2621,1699
5715,1884,7600
699,2200,2900
-519,955,435
-23,931,908
-211,1311,1099
-772,1548,776
7679,1620,9300
6910,2289,9200
3364,1735,5100
332,967,1300
1799,1200,2999
386,1413,1800
-1143,3143,1999
1596,2403,3999
-532,1223,691
-946,1587,640
162,2237,2400
-448,1548,1099
3347,1652,5000
1040,1359,2400
883,2016,2900
-403,1703,1300
3895,1804,5699
687,1812,2499
35,2264,2300
-771,1546,775
194,1405,1599
595,1204,1800
-1700,2900,1200
-1847,3747,1900
2691,2308,5000
-756,3456,2699
7778,2321,10099
-15,903,888
-734,1260,526
-626,1163,537
5281,1418,6699
-994,1691,697
-424,1824,1399
-614,2414,1800
-457,1757,1300
-694,1894,1200
-782,2082,1300
-373,936,563
-203,1303,1099
2485,2414,4900
-1804,2481,677
7637,1062,8700
-764,1864,1099
-310,988,677
6967,1532,8500
-953,2053,1099
-23,1523,1500
-220,1029,808
-1003,1574,571
687,3412,4099
-527,3327,2799
8259,1440,9700
-472,1672,1200
79,1620,1699
-931,1408,477
-780,1449,669
3001,1098,4099
1745,1254,2999
-756,2156,1399
-83,1183,1099
-117,1717,1599
-334,2334,1999
-500,1267,766
-584,1463,878
-808,1670,861
106,1293,1399
1166,2133,3300
449,1250,1699
-267,1467,1200
-369,1277,908
2475,2124,4600
128,1571,1699
-371,1671,1300
341,1058,1399
-595,1795,1200
9698,1801,11499
-1128,2928,1800
-989,1831,841
285,2614,2900
-977,1421,444
659,840,1500
641,1358,1999
3940,1559,5499
-768,2068,1300
-617,1368,750
-2162,3158,995
-621,1721,1099
403,2096,2499
1697,1502,3200
7604,2195,9800
1256,2643,3899
-1118,1687,569
1585,1814,3399
-1035,2235,1200
-472,1672,1200
777,1322,2100
-599,2299,1699
195,1804,1999
0,999,999
-1127,2048,921
-606,1354,748
-1571,2546,975
-621,1485,863
-927,2127,1200
7890,2709,10599
-379,1579,1200
-1840,3040,1200
135,1064,1200
-240,1540,1300
-924,1924,999
-141,1741,1599
-865,2765,1900
132,3067,3200
-1492,2271,779
-522,1622,1099
-260,1460,1200
-18,1518,1500
-616,1916,1300
-980,1683,703
210,1989,2199
14290,1609,15900
-265,1180,914
532,1267,1800
-126,1035,909
5470,1329,6799
-440,1342,902
-49,1449,1399
-157,1357,1200
-1152,2031,878
-1769,1947,177
2382,1717,4099
-582,1302,720
531,1668,2199
2208,1491,3699
44,1355,1399
-462,1151,689
1082,2717,3800
-19,1019,999
289,2010,2300
-1032,1885,853
-1976,2966,990
41,2658,2699
-496,1425,928
-241,1232,991
3610,1989,5600
-1611,2811,1200
1936,2563,4500
-2402,3402,999
-425,1825,1399
2519,2580,5100
-416,1144,728
1094,1905,2999
-894,1444,549
-869,1809,940
-215,1315,1099
98,1301,1399
-304,1110,805
-555,1555,999
-986,1870,883
-452,1452,999
-779,1315,536
12994,2305,15300
-950,1861,910
-545,1645,1099
937,1362,2300
-497,1371,873
-510,1610,1099
-355,1139,783
-422,1336,913
1203,2196,3399
-128,1428,1300
765,1234,1999
-633,2833,2199
-264,1121,857
-114,2014,1900
-603,1417,813
-81,1041,960
-690,1890,1200
5878,1421,7300
-1523,2823,1300
-307,1027,720
35,2264,2300
-579,1779,1200
-371,1471,1099
-1232,2432,1200
-1125,1873,748
-504,1604,1099
-437,2237,1800
348,1251,1599
-787,1787,999
11773,2526,14300
-484,1584,1099
-602,1320,717
250,1449,1699
-226,1216,990
-454,1554,1099
-765,2765,1999
3305,1094,4400
3461,1838,5299
42,2357,2400
-410,1165,755
-390,1337,947
1314,1485,2799
-342,1212,870
579,1320,1900
-78,2278,2199
-1119,2219,1099
-2012,2918,906
499,2900,3399
167,2532,2699
-1173,2092,918
6553,1346,7899
20401,1698,22099
-852,1480,627
2345,3254,5600
-144,1844,1699
-644,1282,637
-589,1689,1099
-74,1174,1099
1866,2733,4600
-363,1463,1099
-990,2190,1200
-1450,2416,965
2246,1053,3300
5219,2180,7400
-561,1161,600
-364,1226,861
-321,1109,788
-542,991,449
-678,1678,999
1239,2260,3499
385,2214,2600
-815,1711,895
-784,2484,1699
-212,1141,928
-985,1128,142
96,1003,1099
229,870,1099
-1445,2254,808
-38,1238,1200
-4015,4719,703
-500,1307,807
3676,2123,5799
-806,1806,999
-472,1173,701
-225,1145,920
-1416,3116,1699
75,1224,1300
998,1901,2900
-1168,2268,1099
-1074,2274,1200
1201,3198,4400
-4727,5661,934
-15,1615,1599
17692,1507,19200
-1023,1491,468
-130,1130,999
-1088,2288,1200
-382,1113,730
-206,1095,889
-1292,2392,1099
-670,2170,1500
-258,1458,1200
18891,3908,22799
-69,1869,1800
1634,1165,2799
-272,1472,1200
-2001,2874,872
367,1732,2100
-835,1786,951
-333,1273,940
-880,2080,1200
301,1398,1699
86,1413,1500
5,2494,2499
-28,1628,1599
195,2204,2400
-442,1442,999
-652,2052,1399
-593,1693,1099
-696,1320,624
5683,4116,9800
-64,1664,1599
-314,1193,878
806,1293,2100
-1528,2728,1200
-335,940,605
-58,903,845
-363,1088,725
-359,1205,845
-170,960,790
998,1001,1999
-572,1424,851
-857,1957,1099
-312,1712,1399
1199,1800,2999
-1632,2502,870
246,1553,1800
455,2144,2600
3892,1507,5400
-1101,3401,2300
-245,1062,817
-735,1488,752
2513,2886,5400
-523,1401,878
-857,2257,1399
-1235,1889,654
978,2521,3499
-250,1132,882
-657,1145,488
-1086,1617,531
-1789,2663,873
177,2122,2300
-1448,2311,862
-181,1005,824
1260,2439,3699
-824,1725,900
-902,1635,732
10666,2133,12799
3239,1360,4600
-435,1735,1300
-147,2547,2400
-185,1285,1099
2203,1696,3899
-280,1380,1099
411,1388,1800
458,1941,2400
-1104,1971,866
3583,1516,5100
-531,1731,1200
1281,1818,3099
3605,2794,6399
-356,1140,783
8084,1915,10000
-420,1188,768
1001,1498,2499
76,1123,1200
-645,1645,999
-225,2825,2600
-428,1014,585
-560,2360,1800
104,1095,1200
-308,2308,1999
-346,1227,881
-304,1276,972
992,2107,3099
-56,1156,1099
-1337,2537,1200
-589,1165,576
-1512,2262,749
2597,3202,5799
2045,2254,4300
1570,1529,3099
-392,1329,936
-698,1798,1099
-229,1229,999
491,1008,1500
-6,1206,1200
-166,1866,1699
-641,2341,1699
-263,1263,999
7546,2753,10300
130,1769,1900
-576,2376,1800
-586,1886,1300
-1336,2336,999
-1264,2248,983
381,2118,2499
-736,2136,1399
-797,2197,1399
4103,2696,6799
-598,2498,1900
-639,2539,1900
-1346,2546,1200
-570,1870,1300
-608,2608,1999
-813,1660,847
1858,1841,3699
-1258,3158,1900
-883,2683,1800
-653,2253,1599
-24,2124,2100
-885,1985,1099
-1005,2505,1500
-304,1604,1300
-130,1530,1399
-138,1838,1699
-738,2738,1999
692,2407,3099
-1396,2171,775
1347,1552,2900
-825,1825,999
-184,1784,1599
-1088,2888,1800
-123,1223,1099
-844,2144,1300
-1141,2741,1599
-1244,2236,991
-807,3007,2199
686,2513,3200
3372,2927,6299
-668,1768,1099
-808,2308,1500
-387,1387,999
5767,1632,7400
-79,2179,2100
-326,1526,1200
-379,1253,873
72,1227,1300
385,2314,2699
1213,2586,3800
2092,2507,4600
-434,1534,1099
2003,1796,3800
-1926,3226,1300
-540,1368,827
3775,2924,6699
-162,1762,1599
3933,1766,5699
2512,2787,5299
-525,1402,877
4860,2439,7300
-1576,2441,864
2151,2648,4800
-1577,2677,1099
-981,2881,1900
-1159,2259,1099
195,1304,1500
-1130,2107,976
-1494,2494,999
-789,2889,2100
-380,1261,881
409,1490,1900
2122,1377,3499
-412,1291,878
-660,2160,1500
-408,1352,943
-1486,2276,790
-234,1434,1200
-1112,1883,770
8092,1607,9700
425,3474,3899
-315,1915,1599
-873,1870,996
-700,1386,685
-467,1402,935
-220,3320,3099
20920,1279,22199
549,2150,2699
4699,2900,7600
12435,1564,14000
-344,1222,878
-1199,2299,1099
-1265,1786,521
-421,1264,843
-981,2281,1300
1638,1561,3200
-485,1198,713
5616,2083,7700
-745,2145,1399
-605,1016,410
-1386,2386,999
668,1431,2100
-2893,3676,782
4426,1873,6299
1073,1526,2600
-80,1180,1099
823,1876,2699
-498,1898,1399
-289,1289,999
-598,1347,748
33,1366,1399
-429,1349,920
-130,1018,888
-458,1441,982
-215,1815,1599
197,1602,1800
184,2215,2400
-258,2358,2100
2528,1471,3999
1281,1418,2699
-326,1235,909
-281,1121,840
2113,1686,3800
-409,1609,1200
2296,1403,3699
16,1983,1999
644,1355,1999
-549,1849,1300
28,1471,1500
-41,1841,1800
3,905,909
-411,1151,739
-830,1658,827
-195,1195,999
-100,1045,945
6921,2578,9499
-907,1907,999
179,1020,1200
7601,3198,10800
-20,1420,1399
-617,1617,999
-769,1769,999
1471,1228,2699
4,1595,1599
-355,1281,926
1774,1525,3300
-204,2704,2499
-339,1268,928
-368,1070,701
454,2645,3099
-396,1369,972
2764,1935,4699
-659,1284,624
-750,2150,1399
-689,1326,636
-906,2406,1500
119,2880,2999
-200,1103,903
-1494,2594,1099
-255,1955,1699
1912,2287,4200
-2091,2679,587
-597,1797,1200
-427,1927,1500
-230,1730,1500
557,1342,1900
2332,2067,4400
220,1679,1900
-531,1471,940
784,1615,2400
-627,1543,915
-1094,1763,669
-975,1575,600
-1060,1724,663
-8,2008,1999
556,1543,2100
-1596,1882,285
-609,1412,803
278,3521,3800
-547,1947,1399
-356,1184,827
-5748,6495,747
9448,1851,11300
-665,1765,1099
-600,1456,855
-299,1799,1500
6116,2383,8500
77,1022,1099
-980,1928,947
-1219,2319,1099
-311,1511,1200
-594,1387,792
1515,1584,3099
-1958,3258,1300
2372,2427,4800
6775,1924,8700
915,1084,1999
-16,1016,999
-1092,2026,934
-234,2234,1999
-181,1171,990
101,1098,1200
-82,1782,1699
-499,1899,1399
-48,1043,995
-2877,3750,872
-193,1493,1300
-345,1545,1200
-579,958,379
-350,1241,890
-144,1644,1500
1815,1384,3200
-223,1623,1399
-373,1355,981
-1068,1959,890
-148,1948,1800
300,1699,1999
-348,1848,1500
-122,1106,983
-767,2367,1599
-1626,2626,999
-459,1437,978
214,2485,2699
-520,1620,1099
-1061,2161,1099
-273,2173,1900
-1175,2037,861
504,1895,2400
-1239,2639,1399
460,2239,2699
-347,1066,719
-1366,2106,739
-133,1101,967
-1334,2121,786
1981,1818,3800
3206,1593,4800
12741,2258,15000
-559,1345,786
-171,1571,1399
-890,1990,1099
467,1132,1599
250,1849,2100
1949,1550,3499
-219,1919,1699
6659,2340,9000
-42,1142,1099
7447,1652,9100
-779,1584,805
15489,2110,17599
465,1834,2300
-993,2393,1399
382,917,1300
-87,1187,1099
24,1575,1599
2006,893,2900
-720,1716,995
46,947,994
22,2577,2600
-1271,2571,1300
-688,2588,1900
-1521,2184,663
-760,1860,1099
-223,895,672
-115,1082,966
423,1576,1999
2613,1786,4400
439,960,1399
-695,2195,1500
-898,1420,522
-200,1104,903
-546,1357,811
13,1786,1800
-358,1358,999
34,1265,1300
-7,1407,1399
1424,1675,3099
773,2026,2799
-373,1773,1399
-948,1766,817
-205,1405,1200
1485,1614,3099
-197,2197,1999
-515,2115,1599
-623,1303,679
21,2078,2100
-415,1347,931
378,1021,1399
2091,3508,5600
294,2505,2799
771,1328,2100
2498,1701,4200
292,1607,1900
-1363,1857,494
-631,1831,1200
-1013,2313,1300
-1825,3325,1500
-404,1704,1300
-1221,1915,694
2651,1048,3699
-371,1571,1200
288,1211,1500
1309,2490,3800
1515,2684,4200
-374,1374,999
626,2273,2900
-372,1276,903
-530,1730,1200
-329,1929,1599
-156,1256,1099
166,1233,1399
667,2332,2999
-605,1705,1099
-466,2266,1800
-164,1664,1500
-986,3086,2100
15148,3451,18600
-473,1066,593
335,964,1300
-590,1790,1200
687,1112,1800
183,1316,1500
-144,1644,1500
-210,1001,791
-796,1716,920
332,1567,1900
-310,1248,937
-2721,3821,1099
676,1423,2100
-186,1586,1399
32,1067,1099
-167,1267,1099
-120,2020,1900
530,1569,2100
1662,1337,2999
54,1045,1099
-292,1119,826
408,2291,2699
-223,978,755
5607,3592,9200
-763,2163,1399
961,1638,2600
241,958,1200
-645,1745,1099
-300,1180,879
-1348,2191,843
-581,2181,1599
-1211,2811,1599
-283,2383,2100
1356,4943,6299
-104,1094,990
712,2787,3499
-1538,3038,1500
-1031,2931,1900
-524,1259,734
119,1480,1599
-1045,2545,1500
-81,1781,1699
498,1501,1999
-970,1866,895
3231,1468,4699
-1069,2569,1500
164,1235,1399
809,1390,2199
1052,1147,2199
665,1134,1800
-636,2036,1399
10249,1350,11599
4,1595,1599
-112,2212,2100
643,1556,2199
176,2223,2400
-706,1700,994
-145,2345,2199
1021,2878,3899
4492,1507,5999
292,1407,1699
-520,1620,1099
4205,2194,6399
1184,1515,2699
3179,1720,4900
71,1328,1399
-534,1734,1200
4767,1632,6399
-621,1821,1200
-40,1840,1800
918,2381,3300
-501,1601,1099
-499,3199,2699
2082,1517,3599
5920,2779,8700
10917,2482,13399
1530,2369,3899
12123,2476,14600
-246,2746,2499
6662,2837,9499
-658,2058,1399
-1529,2409,879
5031,2168,7199
-1793,2548,755
4831,2768,7600
-375,1375,999
-189,1189,999
175,2424,2600
9592,1207,10800
-335,1635,1300
119,1680,1800
2632,1767,4400
3,1096,1099
-352,1652,1300
-1114,2314,1200
-366,1666,1300
-543,1512,969
-807,3707,2900
5728,2671,8400
5768,3931,9700
-374,1574,1200
940,1559,2499
-888,2188,1300
290,1509,1800
4266,1933,6199
-197,1697,1500
-741,2841,2100
853,1846,2699
-2233,2872,638
-998,1884,886
522,1277,1800
1449,1250,2699
-114,1012,898
90,2009,2100
-783,1625,841
-1337,2114,776
-1203,2303,1099
-475,1475,999
1776,1123,2900
-630,2230,1599
-322,1067,745
-883,2083,1200
-1187,2112,924
-717,1216,499
-573,1220,647
9,1490,1500
4707,1092,5799
-435,1735,1300
-254,1254,999
-334,1228,893
-565,1665,1099
8533,1766,10300
1890,1909,3800
5048,2251,7300
1842,2157,3999
-701,3101,2400
-398,1377,978
-558,1758,1200
-515,914,399
-921,1697,776
-1787,2448,660
1648,1551,3200
-1106,1943,837
-152,1452,1300
-1086,2586,1500
-837,1392,555
5716,2383,8099
-622,1267,645
-457,1342,884
-66,1466,1399
-487,1154,666
-733,1572,838
-83,1002,918
2953,1646,4600
-513,1390,877
-878,1657,779
-425,1095,669
-653,1541,888
-551,1380,829
-426,1268,841
-1770,2567,797
-1433,2833,1399
551,1148,1699
-425,1425,999
-419,1519,1099
-320,1420,1099
-387,1276,889
611,1688,2300
89,2010,2100
-245,1135,890
-639,1321,682
5036,1863,6899
-380,1073,693
-402,1025,623
-1068,2268,1200
-16,1416,1399
299,1200,1500
3485,1314,4800
-995,1608,613
-418,1190,772
-550,1510,960
3908,2591,6499
-923,1565,642
-898,1661,762
5413,3386,8800
-479,3279,2799
-200,1051,851
29,1370,1399
-231,1231,999
-1324,2038,713
1659,3040,4699
-2958,3952,994
-149,1449,1300
-335,1054,719
-426,1067,640
-1965,3065,1099
-620,1595,975
-100,1010,909
-378,1778,1399
345,1054,1399
-739,2839,2100
-1062,1964,902
-479,1298,819
-2821,3921,1099
-140,1139,999
-302,1802,1500
-846,1268,422
-1386,2786,1399
-993,1676,683
-547,1332,784
-130,1130,999
-203,1303,1099
-373,1050,677
-971,1348,377
-1311,2711,1399
277,2822,3099
-901,2101,1200
-235,1235,999
-1954,3354,1399
280,1719,1999
-742,1502,760
8327,2772,11099
-758,1758,999
-710,1597,886
-1131,2025,893
-797,1897,1099
449,1350,1800
-465,1315,850
384,3015,3399
-422,1041,619
-448,1215,766
-663,1380,716
-961,1542,580
13293,1706,15000
-1132,2074,942
-1700,2336,636
218,2081,2300
-678,1219,540
3231,2468,5699
-118,1318,1200
-970,1846,876
1500,1499,2999
-666,2166,1500
603,1896,2499
-375,1475,1099
-4,1104,1099
-1038,2138,1099
1141,1858,2999
-346,1298,951
-1329,2629,1300
-703,1803,1099
-1213,2050,837
-358,1658,1300
210,2589,2799
-81,1481,1399
202,1997,2199
272,2027,2300
-1498,2598,1099
-656,1261,605
-370,1220,850
1961,1138,3099
-625,1290,665
1076,1523,2600
-113,916,803
-1048,1570,522
1802,1197,2999
-938,1746,807
-1643,2843,1200
-981,1749,768
52,1847,1900
2296,3103,5400
-831,2331,1500
-17,1217,1200
-709,1809,1099
-791,1301,509
-304,1504,1200
-364,1088,723
-2809,3399,589
5938,2361,8300
-337,946,609
96,1003,1099
-382,1274,892
-694,1087,393
-864,1121,257
-30,1230,1200
-1180,1655,475
-765,1495,730
-825,1552,726
-512,1812,1300
1061,1538,2600
20316,2183,22499
-841,1233,391
189,1710,1900
-370,1370,999
-382,1482,1099
-1393,1929,536
-1036,1443,406
-1182,1846,663
-214,927,713
10746,2153,12899
-1583,2783,1200
-1683,2002,318
-374,1224,850
-955,1359,404
-886,2186,1300
4616,2383,6999
-649,1749,1099
-515,1491,975
156,1943,2100
-1118,2518,1399
-319,1819,1500
-1329,2135,805
-191,2691,2499
-1056,2456,1399
-1826,2812,985
-386,1033,647
931,1868,2799
-1705,2252,547
-835,1826,991
115,2484,2600
-2888,3580,691
-797,1149,351
-822,1462,639
-991,1567,576
-719,1100,381
1127,1872,2999
-1637,2524,886
-1061,2461,1399
-174,1374,1200
-1654,2400,745
-1051,1607,556
-324,1238,913
-201,1090,889
-1294,2494,1200
177,1622,1800
2281,1318,3599
-755,1700,945
-377,1257,879
3298,3001,6299
-891,1891,999
-684,1222,538
125,1174,1300
-46,1546,1500
3833,2366,6199
-1798,2676,878
2493,1106,3599
-603,1426,823
-1614,3114,1500
-1068,1716,647
1057,2142,3200
-568,1240,672
-933,1411,478
-942,1248,306
-605,1495,890
-968,1941,972
-528,1728,1200
-708,1540,832
720,1979,2699
-372,1270,898
235,1064,1300
-1035,1770,734
830,1269,2100
-149,2249,2100
1580,1319,2900
-985,1706,721
-420,1128,707
-734,1624,890
5140,2959,8099
-804,1294,489
-1580,2880,1300
252,1347,1599
18189,2210,20399
2286,2413,4699
-1452,2389,936
-601,1801,1200
189,1410,1599
2375,1824,4200
-583,1384,801
3517,1582,5100
-954,1451,497
257,2442,2699
54,1545,1599
212,1287,1500
165,1634,1800
256,1443,1699
835,1764,2600
-586,1375,788
-1037,1967,929
4443,1156,5600
-695,1695,999
69,1030,1099
18080,2819,20900
-601,1555,954
-2149,3549,1399
-943,2143,1200
-530,1486,955
-341,1081,739
6193,1206,7400
4743,1356,6099
-364,1077,713
-952,1825,872
-753,1439,685
-1022,1967,945
83,1416,1500
-652,1440,788
1320,1379,2699
-1384,2584,1200
-411,1611,1200
5923,1476,7400
-536,1223,686
-628,1072,444
-1468,2468,999
-482,1074,591
387,1312,1699
-1525,2284,759
-427,1214,786
3729,870,4600
9775,2924,12700
962,1137,2100
-154,1354,1200
-253,939,685
1656,1843,3499
4511,3188,7700
104,1395,1500
-715,2415,1699
-1133,2833,1699
-120,1420,1300
-172,1051,878
67,1232,1300
-575,1418,843
152,1947,2100
-667,1657,990
10389,2910,13300
-806,1593,786
-763,2663,1900
-448,1142,694
-320,1420,1099
-471,2771,2300
-1164,1933,769
-528,2728,2199
-880,1880,999
1095,1804,2900
57,1042,1099
-706,1459,752
-883,1883,999
-382,1101,719
1644,2055,3699
-727,1698,971
-663,1663,999
-30,880,850
-49,1749,1699
7811,2788,10599
657,2542,3200
317,2182,2499
36,1463,1500
-772,1282,509
-1342,2542,1200
-1372,2329,957
7806,2493,10300
903,1296,2199
-36,1436,1399
-776,2176,1399
-165,1165,999
-253,1065,812
-733,2133,1399
-498,1088,589
3065,1434,4500
-847,3247,2400
-628,1728,1099
-244,1077,833
-194,2294,2100
-789,1643,854
185,1714,1900
-747,1742,995
-724,1472,748
-1044,2244,1200
-793,3493,2699
1095,2104,3200
-973,1922,949
-399,1799,1399
2784,1115,3899
-666,1472,805
-422,1247,824
1259,2140,3399
508,1891,2400
-628,1575,947
11,1388,1399
124,1675,1800
730,1769,2499
-268,2768,2499
-396,1329,933
22,1277,1300
1209,1290,2499
1112,2187,3300
-30,1430,1399
-210,1097,886
-248,1548,1300
-1023,1874,851
-483,2783,2300
176,2023,2199
-192,1292,1099
-27,1027,999
-457,1358,900
4508,1591,6099
-442,1842,1399
-816,2116,1300
-199,1106,906
-531,1286,755
537,2262,2799
937,1962,2900
-102,1702,1599
-3783,5483,1699
-147,1147,999
2199,2700,4900
942,2857,3800
-332,2532,2199
2401,1898,4300
656,1443,2100
-1287,2387,1099
-550,2050,1500
-1154,2854,1699
-123,1323,1200
1035,4364,5400
-473,1405,931
-1148,1456,307
-358,1558,1200
-452,1358,906
-591,1397,805
1216,4183,5400
15100,1699,16800
-92,1492,1399
146,2453,2600
-243,1543,1300
443,2356,2799
-1761,3361,1599
-795,2295,1500
153,1546,1699
-1098,2098,999
-345,1545,1200
-1139,2011,872
-1108,2108,999
-864,3064,2199
1506,1893,3399
2071,1428,3499
482,3117,3599
-514,1714,1200
69,1430,1500
-1264,2964,1699
1569,2330,3899
3153,2946,6099
-607,1429,821
155,3044,3200
-726,2726,1999
-346,1546,1200
-154,1354,1200
-378,1478,1099
5400,1499,6899
-1146,3546,2400
-741,2341,1599
-458,3258,2799
-734,1445,710
12,1787,1800
-197,1118,921
3973,1826,5799
-190,1790,1599
-130,1630,1500
12669,1730,14399
-537,1737,1200
-1669,2450,781
-758,2158,1399
-128,1828,1699
5538,2661,8199
-591,1891,1300
918,1181,2100
-641,1741,1099
2165,2034,4200
-212,1312,1099
1103,1096,2199
1811,2188,3999
589,910,1500
-1521,3221,1699
1010,2289,3300
-1234,2334,1099
-920,1903,982
-1153,1838,685
-627,1308,680
-999,3399,2400
-896,1744,848
750,2249,2999
367,1832,2199
511,1388,1900
537,962,1500
1623,3476,5100
-1202,1913,710
597,2602,3200
590,1109,1699
2227,1972,4200
-1335,2835,1500
-79,1008,928
3349,3150,6499
-182,1282,1099
2997,1802,4800
-449,1207,758
8956,2543,11499
7409,2590,10000
-151,1048,896
-718,1378,659
-1629,1829,199
-1669,2416,747
371,928,1300
-337,1187,850
60,1439,1500
1001,1898,2900
405,894,1300
-1128,3028,1900
87,1212,1300
1396,2403,3800
-195,1072,877
-1853,2953,1099
218,1581,1800
250,1649,1900
-526,1265,738
7334,1965,9300
161,1038,1200
4202,1597,5799
-138,1045,906
-110,1410,1300
7910,2389,10300
-1416,2716,1300
1103,1196,2300
-1451,2137,685
-841,1629,788
-932,1749,817
-920,1542,621
-1252,1977,725
352,1247,1599
214,1585,1800
