Difference,Predicted,Test Data
-1164,1608,444
-797,1997,1200
532,1267,1800
-37,1137,1099
-411,1811,1399
-675,1554,878
-524,1273,748
-302,1602,1300
-552,1752,1200
2997,1302,4300
-695,1895,1200
-36,1536,1500
60,1139,1200
1770,1829,3599
-509,1201,691
-850,1245,395
-557,1957,1399
2419,1380,3800
-592,1419,826
-575,2075,1500
224,1375,1599
-698,1366,667
-290,1251,961
-331,1318,987
-679,1644,965
427,1472,1900
-199,1399,1200
5903,1296,7199
-230,1330,1099
-467,1262,795
2787,2412,5200
-57,1257,1200
2178,1721,3899
542,1457,1999
-315,1615,1300
1007,1592,2600
-212,1412,1200
1543,1556,3099
-1263,2263,999
-1261,2164,903
11,1388,1399
-940,1709,769
-558,1858,1300
-515,1715,1200
-565,1155,589
-4452,5422,970
-343,1343,999
12880,2219,15099
-861,1506,645
10995,1404,12399
711,1388,2100
3692,2307,5999
-126,971,845
2592,2807,5400
733,1466,2199
-436,1190,754
-724,2224,1500
-1005,1747,742
337,1162,1500
4506,1893,6399
1405,1994,3399
-1103,1919,815
909,1890,2799
-370,1232,861
-1064,1585,521
25,1374,1399
-283,2383,2100
-758,1490,731
-565,1665,1099
-245,1445,1200
2848,1251,4099
2672,1727,4400
181,1418,1599
-767,1348,580
-68,1868,1800
-407,1146,738
-130,1430,1300
-1213,1831,617
-488,1274,786
2813,2486,5299
1763,2336,4099
-34,1334,1300
470,1829,2300
13791,1908,15700
-511,1298,786
-566,2066,1500
-1109,1605,496
-462,1562,1099
-451,1194,743
2814,2085,4900
50,1149,1200
7300,2199,9499
9941,1758,11700
-784,1486,701
-815,1209,394
-376,1102,725
-630,1365,734
607,2492,3099
-489,1202,713
-518,1718,1200
216,1283,1500
541,1658,2199
-639,2039,1399
910,1489,2400
249,1050,1300
78,1921,1999
1270,1929,3200
-1042,1758,716
-132,1532,1399
-1139,1629,489
-216,1616,1399
-1288,2049,761
-139,1139,999
-302,1177,874
-593,1387,794
2324,1075,3399
-1309,2142,833
-1394,2088,694
-400,1343,943
-631,1507,876
647,1352,1999
-1204,1812,608
7267,1232,8500
-416,1295,878
-757,1646,889
-2048,2800,752
3444,2055,5499
-1344,2188,844
3961,2338,6299
-231,1631,1399
1678,2021,3699
5374,2525,7899
-507,1334,826
4726,1873,6600
10,1489,1500
2039,1760,3800
-683,1340,656
-696,2096,1399
1947,1252,3200
200,1299,1500
-370,1321,951
485,1514,1999
1471,1528,2999
4574,1825,6399
-1094,1875,781
-327,1113,786
-144,1844,1699
-830,1205,374
-617,1433,815
-221,1321,1099
-741,1558,817
-860,2460,1599
165,2034,2199
-328,1252,923
-168,2268,2100
-888,2088,1200
1498,2701,4200
-823,1698,874
-423,2023,1599
-847,1606,759
-637,1539,902
-370,1570,1200
-476,1380,903
2699,2700,5400
245,1654,1900
-337,1337,999
-1250,2250,999
1191,2008,3200
-842,1654,812
1138,1261,2400
336,1363,1699
-750,1388,637
15508,2691,18200
381,1418,1800
1011,1888,2900
-141,1134,993
-1400,2500,1099
-1019,1469,450
-595,1333,738
88,1611,1699
-167,1267,1099
-525,1307,782
-926,1311,385
-94,1194,1099
337,2462,2799
-235,1227,991
-1384,1877,492
-1025,2525,1500
5078,2021,7099
-2403,4703,2300
326,2273,2600
-903,2703,1800
-237,2937,2699
-1407,2807,1399
-1018,2018,999
-808,1618,809
5619,1880,7500
-440,2340,1900
99,1400,1500
-893,1665,772
35,3464,3499
-965,1860,895
-146,1546,1399
1988,2711,4699
-626,2426,1800
-503,2503,1999
837,2462,3300
-736,1836,1099
-431,1631,1200
2142,1857,3999
1258,1841,3099
1356,2543,3899
-577,3177,2600
-877,2177,1300
-1076,1940,863
1003,1996,2999
-112,2112,1999
-304,1404,1099
883,2116,2999
676,2123,2799
-223,2023,1800
-569,1769,1200
-283,1483,1200
5704,2795,8500
-1938,3538,1599
-641,2841,2199
-658,1627,969
-968,2168,1200
-1230,2330,1099
15994,1905,17900
1623,2876,4500
93,1506,1599
898,2201,3099
-1014,2114,1099
425,1774,2199
-843,2843,1999
-406,1906,1500
-401,1701,1300
-1149,2449,1300
-236,1636,1399
155,1544,1699
-288,1272,983
217,3182,3399
-623,3723,3099
-337,1437,1099
-437,1837,1399
-287,2687,2400
-1360,1615,254
-499,1699,1200
-583,1883,1300
133,1466,1599
290,1909,2199
-678,1197,518
-172,1272,1099
-531,1210,679
-181,1581,1399
252,1347,1599
2636,1963,4600
-417,1274,857
-868,1968,1099
4386,2413,6799
-446,1215,769
134,2165,2300
-411,1336,924
-1311,2120,808
-1078,2378,1300
67,1032,1099
672,1427,2100
10757,1442,12199
-945,1352,406
378,1321,1699
3337,1962,5299
-580,1354,774
-702,1902,1200
-281,1281,999
6395,2004,8400
-438,1357,918
-678,1778,1099
-959,1790,831
-546,1249,703
-139,1939,1800
8371,2628,10999
-388,1888,1500
-617,1123,506
-1469,2401,931
-629,1456,826
-438,1419,981
-1712,2593,881
-551,1951,1399
7501,2198,9700
5806,1793,7600
-92,1292,1200
-1311,2140,829
6384,1615,8000
-54,1854,1800
-4171,7071,2900
-309,1271,962
1093,1906,2999
-882,1329,447
-360,1660,1300
410,2189,2600
-901,2601,1699
-875,1416,540
1758,1641,3399
-436,2836,2400
-836,1322,485
-646,1529,882
-327,1229,902
-97,2397,2300
1350,1849,3200
-16,1716,1699
5929,1670,7600
968,1931,2900
-728,1164,435
-205,1113,908
-381,1481,1099
-645,1421,776
7495,1804,9300
7118,2081,9200
3200,1899,5100
74,1225,1300
1460,1539,2999
386,1413,1800
-102,2102,1999
1548,2451,3999
-664,1355,691
-808,1449,640
385,2014,2400
-582,1682,1099
3388,1611,5000
1011,1388,2400
966,1933,2900
-445,1745,1300
3647,2052,5699
635,1864,2499
511,1788,2300
-799,1574,775
67,1532,1599
406,1393,1800
-937,2137,1200
-572,2472,1900
2650,2349,5000
364,2335,2699
7755,2344,10099
-232,1120,888
-600,1126,526
-706,1243,537
5229,1470,6699
-1076,1773,697
-371,1771,1399
-238,2038,1800
-481,1781,1300
-457,1657,1200
-563,1863,1300
-1308,1871,563
-154,1254,1099
3130,1769,4900
-1136,1813,677
6560,2139,8700
-300,1400,1099
-718,1396,677
7182,1317,8500
-1240,2340,1099
100,1399,1500
-464,1273,808
-723,1294,571
2053,2046,4099
584,2215,2799
8198,1501,9700
-190,1390,1200
51,1648,1699
-617,1094,477
-652,1321,669
2158,1941,4099
1731,1268,2999
-33,1433,1399
-126,1226,1099
83,1516,1599
170,1829,1999
-440,1207,766
-417,1296,878
-2328,3190,861
-99,1499,1399
948,2351,3300
471,1228,1699
-271,1471,1200
-326,1234,908
2693,1906,4600
94,1605,1699
-164,1464,1300
32,1367,1399
-364,1564,1200
9979,1520,11499
-277,2077,1800
-698,1540,841
579,2320,2900
-835,1279,444
311,1188,1500
680,1319,1999
4171,1328,5499
-597,1897,1300
-615,1366,750
-630,1626,995
-707,1807,1099
964,1535,2499
1660,1539,3200
7898,1901,9800
2006,1893,3899
-842,1411,569
1712,1687,3399
-490,1690,1200
-524,1724,1200
447,1652,2100
-215,1915,1699
586,1413,1999
-252,1252,999
-747,1668,921
-516,1264,748
-1301,2276,975
-746,1610,863
-338,1538,1200
8809,1790,10599
-240,1440,1200
-2129,3329,1200
-441,1641,1200
-316,1616,1300
-1001,2001,999
-26,1626,1599
-921,2821,1900
842,2357,3200
-535,1314,779
-288,1388,1099
-224,1424,1200
-113,1613,1500
-876,2176,1300
-1317,2020,703
808,1391,2199
14417,1482,15900
-223,1138,914
471,1328,1800
-120,1029,909
5558,1241,6799
-484,1386,902
287,1112,1399
-509,1709,1200
-875,1754,878
-1566,1744,177
2883,1216,4099
-658,1378,720
903,1296,2199
2407,1292,3699
-238,1638,1399
-672,1361,689
1319,2480,3800
-223,1223,999
360,1939,2300
-474,1327,853
-1195,2185,990
440,2259,2699
-451,1380,928
-213,1204,991
3395,2204,5600
-1019,2219,1200
2555,1944,4500
-1687,2687,999
-282,1682,1399
3398,1701,5100
-563,1291,728
1459,1540,2999
-710,1260,549
-844,1784,940
-239,1339,1099
83,1316,1399
-302,1108,805
-311,1311,999
-687,1571,883
-564,1564,999
-827,1363,536
13697,1602,15300
-499,1410,910
-74,1174,1099
905,1394,2300
-589,1463,873
-740,1840,1099
-521,1305,783
-337,1251,913
1500,1899,3399
-330,1630,1300
457,1542,1999
212,1987,2199
-294,1151,857
-98,1998,1900
-310,1124,813
-79,1039,960
-667,1867,1200
5835,1464,7300
-1361,2661,1300
-554,1274,720
415,1884,2300
-1063,2263,1200
-444,1544,1099
-937,2137,1200
-722,1470,748
-845,1945,1099
-18,1818,1800
422,1177,1599
-799,1799,999
12608,1691,14300
-440,1540,1099
-603,1321,717
319,1380,1699
-288,1278,990
-127,1227,1099
-725,2725,1999
3266,1133,4400
3893,1406,5299
293,2106,2400
-695,1450,755
-450,1397,947
1250,1549,2799
-460,1330,870
457,1442,1900
534,1665,2199
-1674,2774,1099
-1249,2155,906
1865,1534,3399
279,2420,2699
-784,1703,918
6508,1391,7899
20345,1754,22099
-661,1289,627
3146,2453,5600
87,1612,1699
-482,1120,637
-566,1666,1099
-162,1262,1099
2881,1718,4600
-229,1329,1099
-619,1819,1200
-1181,2147,965
1902,1397,3300
5980,1419,7400
-583,1183,600
-536,1398,861
-577,1365,788
-767,1216,449
-971,1971,999
1527,1972,3499
728,1871,2600
-358,1254,895
-369,2069,1699
-259,1188,928
-951,1094,142
38,1061,1099
2,1097,1099
-683,1492,808
-189,1389,1200
-2011,2715,703
-378,1185,807
4198,1601,5799
-318,1318,999
-542,1243,701
-694,1614,920
-108,1808,1699
73,1226,1300
1197,1702,2900
-177,1277,1099
-735,1935,1200
2042,2357,4400
-1948,2882,934
26,1573,1599
18079,1120,19200
-870,1338,468
-230,1230,999
-1061,2261,1200
-381,1112,730
-161,1050,889
-901,2001,1099
-300,1800,1500
-385,1585,1200
19962,2837,22799
80,1719,1800
1691,1108,2799
-60,1260,1200
-822,1695,872
636,1463,2100
-882,1833,951
-629,1569,940
-968,2168,1200
241,1458,1699
227,1272,1500
358,2141,2499
106,1493,1599
148,2251,2400
-560,1560,999
-1075,2475,1399
-71,1171,1099
-608,1232,624
7434,2365,9800
-219,1819,1599
-126,1005,878
641,1458,2100
-309,1509,1200
-731,1336,605
-203,1048,845
-708,1433,725
-407,1253,845
-264,1054,790
830,1169,1999
-569,1421,851
-635,1735,1099
-562,1962,1399
887,2112,2999
-878,1748,870
111,1688,1800
25,2574,2600
3706,1693,5400
-224,2524,2300
-661,1478,817
-860,1613,752
3340,2059,5400
-486,1364,878
-378,1778,1399
-909,1563,654
1366,2133,3499
-334,1216,882
-828,1316,488
-953,1484,531
-1619,2493,873
583,1716,2300
-1525,2388,862
-524,1348,824
1666,2033,3699
-2517,3418,900
-858,1591,732
10720,2079,12799
3331,1268,4600
-1125,2425,1300
-309,2709,2400
-394,1494,1099
1940,1959,3899
-373,1473,1099
346,1453,1800
234,2165,2400
-816,1683,866
3737,1362,5100
-738,1938,1200
1515,1584,3099
3583,2816,6399
-601,1385,783
8606,1393,10000
-1126,1894,768
1335,1164,2499
-69,1269,1200
-555,1555,999
718,1881,2600
-909,1495,585
-633,2433,1800
-310,1510,1200
203,1796,1999
-480,1361,881
-173,1145,972
1355,1744,3099
-129,1229,1099
-730,1930,1200
-1377,1953,576
-1052,1802,749
3314,2485,5799
2689,1610,4300
1594,1505,3099
-648,1585,936
-663,1763,1099
-239,1239,999
297,1202,1500
29,1170,1200
-6,1706,1699
-734,2434,1699
-691,1691,999
7053,3246,10300
-42,1942,1900
-766,2566,1800
-739,2039,1300
-996,1996,999
-1783,2767,983
129,2370,2499
-493,1893,1399
-1620,3020,1399
4083,2716,6799
-620,2520,1900
-1994,3894,1900
-1544,2744,1200
-339,1639,1300
-272,2272,1999
-2280,3127,847
1600,2099,3699
-956,2856,1900
-909,2709,1800
-1178,2778,1599
-19,2119,2100
-1108,2208,1099
-412,1912,1500
-1,1301,1300
-300,1700,1399
-412,2112,1699
-927,2927,1999
59,3040,3099
-1535,2310,775
891,2008,2900
-673,1673,999
-90,1690,1599
-973,2773,1800
-256,1356,1099
-2384,3684,1300
-788,2388,1599
-1583,2575,991
-248,2448,2199
908,2291,3200
3645,2654,6299
-562,1662,1099
-1434,2934,1500
-732,1732,999
5860,1539,7400
-152,2252,2100
-529,1729,1200
-559,1433,873
-21,1321,1300
-576,3276,2699
1305,2494,3800
2409,2190,4600
-701,1801,1099
1308,2491,3800
-855,2155,1300
-569,1397,827
4902,1797,6699
-543,2143,1599
3777,1922,5699
2822,2477,5299
-890,1767,877
4382,2917,7300
-1247,2112,864
2708,2091,4800
-2062,3162,1099
-806,2706,1900
-834,1934,1099
-87,1587,1500
-1633,2610,976
-1299,2299,999
-248,2348,2100
-482,1363,881
466,1433,1900
2111,1388,3499
-434,1313,878
-127,1627,1500
-658,1602,943
-647,1437,790
-293,1493,1200
-991,1762,770
8128,1571,9700
1756,2143,3899
8,1591,1599
-627,1624,996
-696,1382,685
-280,1215,935
994,2105,3099
20794,1405,22199
-154,2854,2699
4122,3477,7600
11883,2116,14000
-1020,1898,878
-1371,2471,1099
-762,1283,521
-593,1436,843
-1193,2493,1300
1530,1669,3200
-653,1366,713
5689,2010,7700
-853,2253,1399
-973,1384,410
-1367,2367,999
811,1288,2100
-1564,2347,782
4712,1587,6299
1218,1381,2600
-119,1219,1099
1384,1315,2699
-305,1705,1399
-243,1243,999
-1194,1943,748
-199,1599,1399
-380,1300,920
-147,1035,888
-314,1297,982
35,1564,1599
-100,1900,1800
749,1650,2400
118,1981,2100
2430,1569,3999
1112,1587,2699
-1090,1999,909
-557,1397,840
1865,1934,3800
-138,1338,1200
2246,1453,3699
-446,2446,1999
522,1477,1999
-497,1797,1300
-15,1515,1500
81,1718,1800
-477,1386,909
-666,1406,739
-688,1516,827
-210,1210,999
-392,1337,945
7388,2111,9499
-848,1848,999
-88,1288,1200
8811,1988,10800
46,1353,1399
-544,1544,999
-362,1362,999
1342,1357,2699
-173,1773,1599
-457,1383,926
1497,1802,3300
66,2433,2499
-404,1333,928
-358,1060,701
889,2210,3099
-448,1421,972
3109,1590,4699
-394,1019,624
-63,1463,1399
-924,1561,636
-371,1871,1500
586,2413,2999
-517,1420,903
-1075,2175,1099
-33,1733,1699
2243,1956,4200
-1176,1764,587
-1084,2284,1200
36,1463,1500
228,1271,1500
697,1202,1900
3065,1334,4400
590,1309,1900
-211,1151,940
1142,1257,2400
-351,1267,915
-956,1625,669
-1152,1752,600
-956,1620,663
135,1864,1999
737,1362,2100
-1262,1548,285
-539,1342,803
1313,2486,3800
-397,1797,1399
-858,1686,827
-2326,3073,747
9691,1608,11300
-309,1409,1099
-328,1184,855
-1036,2536,1500
6011,2488,8500
-308,1408,1099
-715,1663,947
-302,1402,1099
-469,1669,1200
-678,1471,792
1410,1689,3099
-798,2098,1300
2678,2121,4800
7090,1609,8700
542,1457,1999
-369,1369,999
-449,1383,934
177,1822,1999
-168,1158,990
-130,1330,1200
218,1481,1699
-388,1788,1399
-274,1269,995
-1590,2463,872
-365,1665,1300
-285,1485,1200
-722,1101,379
-417,1308,890
74,1425,1500
1818,1381,3200
-132,1532,1399
-392,1374,981
-1474,2365,890
291,1508,1800
661,1338,1999
-68,1568,1500
-300,1284,983
-895,2495,1599
-923,1923,999
-753,1731,978
848,1851,2699
-555,1655,1099
-1303,2403,1099
-148,2048,1900
-529,1391,861
640,1759,2400
-350,1750,1399
586,2113,2699
-432,1151,719
-940,1680,739
-192,1160,967
-1201,1988,786
2020,1779,3800
2617,2182,4800
13186,1813,15000
-627,1413,786
96,1303,1399
-156,1256,1099
368,1231,1599
716,1383,2100
2014,1485,3499
-332,2032,1699
6608,2391,9000
-137,1237,1099
7815,1284,9100
-667,1472,805
15189,2410,17599
291,2008,2300
-1195,2595,1399
254,1045,1300
-94,1194,1099
-102,1702,1599
1509,1390,2900
-1136,2132,995
-303,1297,994
1059,1540,2600
-1082,2382,1300
17,1882,1900
-902,1565,663
-947,2047,1099
-522,1194,672
-274,1241,966
690,1309,1999
2688,1711,4400
-820,2220,1399
-210,1710,1500
-917,1439,522
-222,1126,903
-396,1207,811
-164,1964,1800
-525,1525,999
-448,1748,1300
-36,1436,1399
1462,1637,3099
902,1897,2799
9,1390,1399
-785,1603,817
-351,1551,1200
1665,1434,3099
380,1619,1999
-420,2020,1599
-724,1404,679
-482,2582,2100
-563,1495,931
209,1190,1399
3046,2553,5600
615,2184,2799
680,1419,2100
2815,1384,4200
715,1184,1900
-1002,1496,494
-474,1674,1200
-431,1731,1300
-1193,2693,1500
-530,1830,1300
-538,1232,694
2344,1355,3699
-155,1355,1200
302,1197,1500
1906,1893,3800
1869,2330,4200
-765,1765,999
1026,1873,2900
-461,1365,903
-371,1571,1200
-403,2003,1599
-133,1233,1099
-81,1481,1399
1165,1834,2999
-483,1583,1099
-200,2000,1800
268,1231,1500
169,1930,2100
16160,2439,18600
-583,1176,593
262,1037,1300
16,1183,1200
477,1322,1800
79,1420,1500
56,1443,1500
-489,1280,791
-871,1791,920
64,1835,1900
-267,1205,937
-1836,2936,1099
542,1557,2100
9,1390,1399
0,1099,1099
-79,1179,1099
181,1718,1900
673,1426,2100
1771,1228,2999
-172,1272,1099
-412,1239,826
1229,1470,2699
-393,1148,755
6640,2559,9200
-634,2034,1399
740,1859,2600
-48,1248,1200
-650,1750,1099
-451,1331,879
-1398,2241,843
-797,2397,1599
-620,2220,1599
-526,2626,2100
2519,3780,6299
-280,1270,990
910,2589,3499
-919,2419,1500
-560,2460,1900
-675,1410,734
103,1496,1599
-951,2451,1500
-264,1964,1699
365,1634,1999
-749,1645,895
3257,1442,4699
-636,2136,1500
-236,1636,1399
388,1811,2199
986,1213,2199
414,1385,1800
-435,1835,1399
10216,1383,11599
228,1371,1599
63,2036,2100
313,1886,2199
697,1702,2400
-1094,2088,994
-257,2457,2199
973,2926,3899
2914,3085,5999
-292,1992,1699
-520,1620,1099
3962,2437,6399
1065,1634,2699
3377,1522,4900
-210,1610,1399
-363,1563,1200
3393,3006,6399
-665,1865,1200
-126,1926,1800
706,2593,3300
-416,1516,1099
135,2564,2699
2028,1571,3599
6201,2498,8700
10667,2732,13399
1438,2461,3899
11645,2954,14600
-1078,3578,2499
6766,2733,9499
-619,2019,1399
-1721,2601,879
4760,2439,7199
-1201,1956,755
5305,2294,7600
-818,1818,999
-475,1475,999
-589,3189,2600
9175,1624,10800
-449,1749,1300
-125,1925,1800
1437,2962,4400
-403,1503,1099
-362,1662,1300
-1949,3149,1200
-449,1749,1300
-592,1561,969
-11,2911,2900
4994,3405,8400
7221,2478,9700
-447,1647,1200
1013,1486,2499
-1563,2863,1300
-14,1814,1800
4179,2020,6199
-524,2024,1500
49,2050,2100
1350,1349,2699
-1342,1981,638
-689,1575,886
273,1526,1800
1400,1299,2699
-482,1380,898
-215,2315,2100
-1038,1880,841
-831,1608,776
-594,1694,1099
-410,1410,999
1779,1120,2900
-377,1977,1599
-702,1447,745
-124,1324,1200
-924,1849,924
-813,1312,499
-950,1597,647
-830,2330,1500
4641,1158,5799
-101,1401,1300
-352,1352,999
-289,1183,893
-60,1160,1099
7812,2487,10300
1621,2178,3800
4896,2403,7300
2092,1907,3999
-57,2457,2400
-314,1293,978
-260,1460,1200
-764,1163,399
-863,1639,776
-1063,1724,660
1873,1326,3200
-681,1518,837
-500,1800,1300
-964,2464,1500
-725,1280,555
5900,2199,8099
-948,1593,645
-601,1486,884
-100,1500,1399
-565,1232,666
-422,1261,838
-581,1500,918
2529,2070,4600
-397,1274,877
-541,1320,779
-648,1318,669
-725,1613,888
-395,1224,829
-395,1237,841
-1528,2325,797
-699,2099,1399
220,1479,1699
-213,1213,999
-576,1676,1099
-541,1641,1099
-274,1163,889
752,1547,2300
49,2050,2100
-339,1229,890
-760,1442,682
4739,2160,6899
-786,1479,693
-733,1356,623
-1042,2242,1200
140,1259,1399
54,1445,1500
3372,1427,4800
-621,1234,613
-503,1275,772
-870,1830,960
4531,1968,6499
-728,1370,642
-699,1462,762
6704,2095,8800
328,2471,2799
-319,1170,851
285,1114,1399
-238,1238,999
-1448,2162,713
2335,2364,4699
-2321,3315,994
-247,1547,1300
-335,1054,719
-498,1139,640
-1218,2318,1099
-348,1323,975
-321,1231,909
-55,1455,1399
115,1284,1399
-450,2550,2100
-811,1713,902
-511,1330,819
-1826,2926,1099
-82,1081,999
-294,1794,1500
-1143,1565,422
-1088,2488,1399
-440,1123,683
-605,1390,784
-171,1171,999
-30,1130,1099
-517,1194,677
-1193,1570,377
-1204,2604,1399
1227,1872,3099
-624,1824,1200
-39,1039,999
-647,2047,1399
-399,2399,1999
-535,1295,760
9297,1802,11099
-734,1734,999
-526,1413,886
-1183,2077,893
-513,1613,1099
340,1459,1800
-450,1300,850
1122,2277,3399
-946,1565,619
-642,1409,766
-506,1223,716
-501,1082,580
13741,1258,15000
-360,1302,942
-457,1093,636
-13,2313,2300
-724,1265,540
3828,1871,5699
-134,1334,1200
-1338,2214,876
1438,1561,2999
-401,1901,1500
1071,1428,2499
-231,1331,1099
-245,1345,1099
-371,1471,1099
1336,1663,2999
-423,1375,951
-170,1470,1300
-860,1960,1099
-939,1776,837
-464,1764,1300
699,2100,2799
-346,1746,1399
175,2024,2199
757,1542,2300
-562,1662,1099
-717,1322,605
-278,1128,850
1535,1564,3099
-664,1329,665
889,1710,2600
-283,1086,803
-895,1417,522
1962,1037,2999
-897,1705,807
-684,1884,1200
-740,1508,768
-514,2414,1900
2507,2892,5400
-291,1791,1500
-461,1661,1200
-654,1754,1099
-873,1383,509
-56,1256,1200
-813,1537,723
-1614,2204,589
6567,1732,8300
-388,997,609
-71,1171,1099
-313,1205,892
-840,1233,393
-924,1181,257
-168,1368,1200
-1813,2288,475
-814,1544,730
-728,1455,726
-414,1714,1300
1239,1360,2600
20830,1669,22499
-757,1149,391
-588,2488,1900
-421,1421,999
-191,1291,1099
-974,1510,536
-1836,2243,406
-631,1295,663
-351,1064,713
11330,1569,12899
-1504,2704,1200
-1266,1585,318
-443,1293,850
-1080,1484,404
-655,1955,1300
5136,1863,6999
-404,1504,1099
-791,1767,975
196,1903,2100
-1050,2450,1399
-355,1855,1500
-939,1745,805
383,2116,2499
-853,2253,1399
-4487,5473,985
-658,1305,647
929,1870,2799
-1833,2380,547
-373,1364,991
375,2224,2600
-1814,2506,691
-791,1143,351
-629,1269,639
-1867,2443,576
-970,1351,381
895,2104,2999
-975,1862,886
-484,1884,1399
-4,1204,1200
-1368,2114,745
-667,1223,556
-168,1082,913
-225,1114,889
-1162,2362,1200
234,1565,1800
2191,1408,3599
-292,1237,945
-482,1362,879
3476,2823,6299
-764,1764,999
-874,1412,538
121,1178,1300
-435,1935,1500
3552,2647,6199
-1033,1911,878
2320,1279,3599
-592,1415,823
-1163,2663,1500
-881,1529,647
1405,1794,3200
-542,1214,672
-406,884,478
-1240,1546,306
-860,1750,890
-940,1913,972
-947,2147,1200
-417,1249,832
1144,1555,2699
-253,1151,898
-7,1307,1300
-1112,1847,734
646,1453,2100
200,1899,2100
1622,1277,2900
-1102,1823,721
-895,1603,707
-1399,2289,890
5855,2244,8099
-1028,1518,489
-977,2277,1300
176,1423,1599
18769,1630,20399
2906,1793,4699
-796,1733,936
-291,1491,1200
517,1082,1599
2699,1500,4200
-540,1341,801
3736,1363,5100
-833,1330,497
744,1955,2699
208,1391,1599
242,1257,1500
180,1619,1800
320,1379,1699
839,1760,2600
-404,1193,788
-689,1619,929
4334,1265,5600
-1389,2389,999
51,1048,1099
19244,1655,20900
-522,1476,954
-1811,3211,1399
-1089,2289,1200
-518,1474,955
-557,1297,739
6269,1130,7400
4372,1727,6099
-478,1191,713
-539,1412,872
-760,1446,685
-950,1895,945
161,1338,1500
-541,1329,788
1388,1311,2699
-1068,2268,1200
-912,2112,1200
5914,1485,7400
-611,1298,686
-755,1199,444
-463,1463,999
-687,1279,591
575,1124,1699
-1006,1765,759
-492,1279,786
3656,943,4600
10587,2112,12700
712,1387,2100
-261,1461,1200
-570,1256,685
1682,1817,3499
5617,2082,7700
243,1256,1500
-531,2231,1699
-302,2002,1699
43,1256,1300
-358,1237,878
-59,1359,1300
-303,1146,843
570,1529,2100
-602,1592,990
10978,2321,13300
-437,1224,786
-397,2297,1900
-770,1464,694
60,1039,1099
187,2112,2300
-851,1620,769
476,1723,2199
-1425,2425,999
1157,1742,2900
-397,1497,1099
-1135,1888,752
-1235,2235,999
-451,1170,719
1766,1933,3699
-498,1469,971
-425,1425,999
-202,1052,850
-288,1988,1699
7975,2624,10599
516,2683,3200
525,1974,2499
135,1364,1500
-750,1260,509
-754,1954,1200
-1091,2048,957
7604,2695,10300
228,1971,2199
176,1223,1399
-706,2106,1399
-429,1429,999
-483,1295,812
-706,2106,1399
-538,1128,589
2882,1617,4500
-254,2654,2400
-601,1701,1099
-649,1482,833
114,1985,2100
-591,1445,854
454,1445,1900
-359,1354,995
-759,1507,748
-489,1689,1200
549,2150,2699
1265,1934,3200
-818,1767,949
-226,1626,1399
2632,1267,3899
-432,1238,805
-538,1363,824
1598,1801,3399
675,1724,2400
-400,1347,947
-71,1471,1399
146,1653,1800
1035,1464,2499
423,2076,2499
-438,1371,933
-313,1613,1300
931,1568,2499
281,3018,3300
-393,1793,1399
-681,1568,886
-641,1941,1300
-489,1340,851
-215,2515,2300
585,1614,2199
-459,1559,1099
-184,1184,999
-783,1684,900
3923,2176,6099
-221,1621,1399
-702,2002,1300
-541,1448,906
-495,1250,755
604,2195,2799
1208,1691,2900
43,1556,1599
-1859,3559,1699
-670,1670,999
2436,2463,4900
1221,2578,3800
-1194,3394,2199
2292,2007,4300
234,1865,2100
-2250,3350,1099
-734,2234,1500
-1201,2901,1699
-490,1690,1200
1222,4177,5400
-660,1592,931
-1357,1665,307
-487,1687,1200
-947,1853,906
-708,1514,805
1960,3439,5400
14666,2133,16800
-825,2225,1399
230,2369,2600
-630,1930,1300
799,2000,2799
-1538,3138,1599
-848,2348,1500
-179,1879,1699
-394,1394,999
-447,1647,1200
-891,1763,872
-989,1989,999
-2033,4233,2199
163,3236,3399
2052,1447,3499
50,3549,3599
-1076,2276,1200
-293,1793,1500
-1639,3339,1699
1536,2363,3899
3146,2953,6099
-815,1637,821
-467,3667,3200
-3,2003,1999
-807,2007,1200
-333,1533,1200
-745,1845,1099
3852,3047,6899
293,2106,2400
-941,2541,1599
482,2317,2799
-1092,1803,710
-15,1815,1800
-623,1544,921
4085,1714,5799
-589,2189,1599
-358,1858,1500
12483,1916,14399
-500,1700,1200
-801,1582,781
-832,2232,1399
141,1558,1699
6054,2145,8199
-695,1995,1300
695,1404,2100
-460,1560,1099
1969,2230,4200
-196,1296,1099
897,1302,2199
2435,1564,3999
300,1199,1500
-1107,2807,1699
1874,1425,3300
-836,1936,1099
-1078,2061,982
-1244,1929,685
-655,1336,680
44,2355,2400
-451,1299,848
953,2046,2999
603,1596,2199
172,1727,1900
395,1104,1500
1888,3211,5100
-528,1239,710
1089,2110,3200
231,1468,1699
2168,2031,4200
-1009,2509,1500
-461,1390,928
3546,2953,6499
-137,1237,1099
2984,1815,4800
-576,1334,758
9117,2382,11499
7656,2343,10000
-345,1242,896
-849,1509,659
-2233,2433,199
-1957,2704,747
158,1141,1300
-550,1400,850
213,1286,1500
1305,1594,2900
17,1282,1300
-503,2403,1900
-42,1342,1300
1187,2612,3800
-606,1483,877
-922,2022,1099
74,1725,1800
166,1733,1900
-650,1389,738
6865,2434,9300
22,1177,1200
4393,1406,5799
-559,1466,906
-300,1600,1300
8656,1643,10300
-781,2081,1300
1111,1188,2300
-1152,1838,685
-775,1563,788
-640,1457,817
-968,1590,621
-1206,1931,725
331,1268,1599
